34.79,16.80,40.95,0.26,93.10,1.85,0.20,0.20,9.07,19.30,3.00,0.20,71.195282,22.971167
5.39,5.60,11.49,0.51,17.76,1.48,0.55,0.49,3.93,7.07,1.00,0.36,81.402252,6.121105
8.82,4.90,16.73,0.40,33.69,1.52,0.70,0.36,4.63,8.87,0.00,0.53,74.130928,5.202082
8.82,9.80,14.69,0.51,44.10,1.66,0.47,0.24,5.31,11.20,1.00,0.30,78.784782,7.410759
15.68,7.70,26.57,0.28,196.61,1.55,0.75,0.61,12.88,29.88,-1.00,0.47,51.221981,2.501582
223.93,24.50,87.91,0.36,757.05,1.64,0.90,0.13,22.61,44.05,-13.00,0.24,54.796612,133.966370
28.42,9.80,38.94,0.24,193.55,1.74,0.81,0.61,26.94,64.62,23.00,0.26,60.308857,21.873098
3.43,5.60,7.90,0.69,41.65,1.73,0.40,0.40,6.34,12.88,3.00,0.37,87.430214,9.993169
39.69,12.60,33.14,0.45,298.90,1.41,0.85,0.79,11.88,41.13,9.00,0.28,36.592228,6.258260
9.31,4.20,12.43,0.76,48.39,1.41,0.88,0.78,3.87,8.97,0.00,0.89,75.762291,14.832732
34.30,11.20,40.49,0.26,218.66,1.70,0.78,0.65,16.18,40.35,4.00,0.36,37.000053,5.606723
4.90,3.50,10.00,0.62,8.57,1.26,0.60,0.60,1.61,3.48,1.00,0.62,88.906029,12.244585
14.70,7.70,21.10,0.41,50.22,1.38,0.92,0.60,5.26,10.97,2.00,0.48,62.138538,4.436349
5.39,4.90,9.22,0.80,15.92,1.74,0.62,0.45,2.87,6.83,4.00,0.54,80.967529,8.331975
6.86,4.20,11.10,0.70,45.32,1.46,0.69,0.55,5.82,13.62,4.00,0.39,76.458672,4.386642
41.16,23.80,47.74,0.23,113.31,1.72,0.14,0.14,7.75,17.17,0.00,0.23,75.140221,35.275600
24.99,8.40,26.73,0.44,102.90,1.51,0.92,0.92,5.23,13.28,0.00,0.65,49.926201,8.252031
11.27,7.00,21.26,0.31,60.02,1.45,0.86,0.86,14.35,26.90,6.00,0.20,62.590679,5.397660
44.10,9.80,43.86,0.29,333.20,1.58,0.88,0.65,10.16,27.98,1.00,0.67,29.809912,7.825772
4.41,2.80,7.35,1.03,15.92,1.28,0.50,0.50,3.80,7.72,4.00,0.41,97.252861,13.687360
12.74,7.70,26.12,0.23,47.16,1.44,0.92,0.45,6.15,11.02,0.00,0.45,62.189259,4.683106
17.64,5.60,20.00,0.55,29.40,1.55,0.90,0.36,4.90,9.25,3.00,0.42,65.917244,3.952337
7.35,5.60,13.76,0.49,26.34,1.58,0.50,0.30,4.23,8.60,1.00,0.41,82.057610,7.053576
3.43,7.00,7.35,0.80,34.30,1.21,1.00,0.54,6.29,11.62,3.00,0.38,82.282440,11.251457
3.92,2.80,8.29,0.72,21.44,1.48,0.24,0.24,5.72,9.95,3.00,0.26,107.246284,17.933674
11.76,4.90,18.06,0.45,45.94,1.69,0.83,0.60,6.68,13.88,1.00,0.40,63.710693,3.673573
5.39,9.10,13.14,0.39,59.41,1.44,0.76,0.21,13.12,24.33,6.00,0.16,77.516220,5.384164
7.84,4.20,13.21,0.56,18.99,1.36,0.71,0.71,2.28,5.95,2.00,0.64,77.381905,8.895356
6.37,4.90,13.14,0.46,26.95,1.21,0.86,0.84,3.00,7.72,3.00,0.60,78.378891,12.420350
3.92,4.20,11.26,0.39,22.05,1.27,0.80,0.54,5.82,10.37,4.00,0.39,81.488884,7.303686
49.49,11.90,40.65,0.38,301.35,1.57,0.78,0.65,10.96,34.35,-1.00,0.37,28.982737,5.488745
18.62,7.70,19.23,0.63,109.03,1.59,0.67,0.60,5.36,14.77,1.00,0.40,59.095417,1.917662
4.90,3.50,9.77,0.64,11.02,1.55,0.50,0.45,2.74,5.53,3.00,0.42,87.346779,8.519055
7.35,7.00,14.69,0.43,9.19,1.75,0.20,0.18,2.48,4.70,3.00,0.43,98.599098,18.991022
11.27,4.90,18.45,0.42,30.01,1.27,1.00,0.77,2.85,6.13,0.00,0.64,71.850075,12.751597
0.49,0.70,1.88,1.75,12.25,1.29,0.50,0.45,2.89,4.97,1.00,0.58,121.148232,31.842964
25.48,8.40,26.18,0.47,51.45,1.45,0.85,0.41,4.98,10.55,2.00,0.45,57.377312,2.786447
9.80,5.60,21.10,0.28,49.61,1.53,0.67,0.48,10.07,17.93,1.00,0.24,68.992607,2.910975
11.76,5.60,15.24,0.64,44.10,1.44,0.80,0.80,5.13,10.97,2.00,0.52,67.193527,5.703680
3.92,2.80,7.35,0.91,12.86,1.41,0.56,0.56,4.20,7.90,5.00,0.45,90.409538,10.016809
54.39,11.90,55.99,0.22,254.80,1.52,0.94,0.79,42.37,98.50,47.00,0.23,108.606987,88.900375
1.96,4.90,6.02,0.68,12.25,1.31,0.33,0.33,3.31,6.88,4.00,0.39,103.062569,15.185735
36.26,11.20,49.88,0.18,248.67,1.81,0.78,0.65,25.67,55.63,1.00,0.34,40.161583,16.948254
11.27,4.90,15.47,0.59,18.99,1.59,0.88,0.45,3.13,5.48,1.00,0.53,70.597076,5.860470
7.35,4.90,11.88,0.65,32.46,1.64,0.42,0.42,3.91,7.95,-1.00,0.46,84.519447,9.760636
14.70,6.30,22.36,0.37,52.67,1.66,0.75,0.60,6.50,15.20,6.00,0.34,61.005390,1.862845
4.90,7.70,13.46,0.34,31.24,1.66,0.57,0.38,14.27,24.45,17.00,0.17,82.951805,7.992630
8.82,11.20,14.69,0.51,33.07,1.75,0.31,0.22,5.22,9.93,1.00,0.31,85.670265,13.104933
46.06,12.60,40.20,0.36,323.40,1.55,0.68,0.61,10.93,37.05,3.00,0.48,30.983576,5.110710
12.25,10.50,25.47,0.24,24.50,1.82,0.33,0.24,7.04,12.37,4.00,0.21,80.363640,12.970906
5.88,5.60,11.49,0.56,15.92,1.43,0.64,0.49,5.03,8.83,4.00,0.30,79.824692,4.667777
23.52,16.10,41.66,0.17,47.77,2.03,0.22,0.22,7.23,15.30,4.00,0.23,78.220665,26.807968
10.78,7.00,12.82,0.82,95.55,1.32,0.86,0.86,4.74,12.92,1.00,0.46,68.375114,8.560017
53.90,12.60,73.66,0.12,155.57,1.52,0.95,0.47,19.07,44.18,9.00,0.12,40.961506,23.988644
24.01,11.20,34.47,0.25,50.22,1.78,0.56,0.45,10.17,18.43,2.00,0.34,55.392548,5.095346
5.39,4.20,11.10,0.55,15.92,1.57,0.45,0.45,3.50,6.18,1.00,0.43,85.841766,8.667487
24.50,7.70,35.89,0.24,51.45,1.34,0.91,0.49,7.09,15.57,4.00,0.25,57.112766,5.130167
22.54,7.70,31.36,0.29,167.82,1.66,0.76,0.66,18.82,50.63,22.00,0.30,59.048168,11.605547
7.84,4.90,13.21,0.56,24.50,1.45,0.90,0.54,4.85,10.97,6.00,0.34,73.282585,4.774688
29.89,9.10,35.57,0.30,176.40,1.77,0.79,0.56,14.78,35.57,4.00,0.44,42.241508,4.103062
