6.333442926406860352e-01 1.247829347848892212e-01
-4.292218014597892761e-02 7.025983333587646484e-01
-1.222120821475982666e-01 7.872033119201660156e-01
3.653872013092041016e-01 8.748919367790222168e-01
-1.864963583648204803e-02 6.482892632484436035e-01
-2.004140764474868774e-01 8.669534325599670410e-01
-2.182474881410598755e-01 7.844967842102050781e-01
-3.517524898052215576e-01 8.783833384513854980e-01
2.182566188275814056e-02 7.473801374435424805e-01
7.845275849103927612e-02 7.189338207244873047e-01
1.974080502986907959e-01 5.903793573379516602e-01
-4.199313223361968994e-01 9.225693941116333008e-01
-4.626889824867248535e-01 8.449274301528930664e-01
-3.521437942981719971e-01 7.952163219451904297e-01
-2.052174210548400879e-01 6.570098400115966797e-01
6.915347576141357422e-01 8.608735799789428711e-01
4.586041718721389771e-02 6.431627273559570312e-01
-4.149898886680603027e-01 7.486947774887084961e-01
-3.374549448490142822e-01 6.790380477905273438e-01
-2.702853977680206299e-01 6.112768650054931641e-01
3.506295848637819290e-03 8.510591387748718262e-01
4.110447317361831665e-02 1.645735651254653931e-01
-1.597063243389129639e-01 6.255567073822021484e-01
3.992573320865631104e-01 4.021407961845397949e-01
-1.437277793884277344e-01 7.170681357383728027e-01
-4.100853577256202698e-02 5.020251274108886719e-01
-1.337168216705322266e-01 7.041310071945190430e-01
-9.931005239486694336e-01 6.587183475494384766e-02
-1.656173318624496460e-01 3.221589028835296631e-01
1.618393510580062866e-01 4.573822915554046631e-01
9.967303872108459473e-01 9.603042602539062500e-01
-4.974136501550674438e-02 3.546490669250488281e-01
2.390667945146560669e-01 4.573563039302825928e-01
-2.202206104993820190e-01 8.893004655838012695e-01
-2.541889846324920654e-01 8.548554182052612305e-01
-6.274484843015670776e-02 6.181592941284179688e-01
-1.380468755960464478e-01 -9.960639476776123047e-01
3.776156306266784668e-01 9.855919480323791504e-01
6.425808668136596680e-01 7.754244208335876465e-01
-4.590611159801483154e-01 8.501539230346679688e-01
7.987657189369201660e-02 3.431404531002044678e-01
-1.660004258155822754e-01 7.880955934524536133e-01
2.162081561982631683e-02 3.790783584117889404e-01
-8.767477236688137054e-03 4.392512738704681396e-01
-2.003992646932601929e-01 6.616356372833251953e-01
-2.633264660835266113e-01 5.477256178855895996e-01
-1.563195884227752686e-01 1.927606016397476196e-01
-2.263019084930419922e-01 6.506966352462768555e-01
-4.092628061771392822e-01 6.761236190795898438e-01
1.032016873359680176e-01 6.941016912460327148e-01
-1.812011748552322388e-01 8.420385718345642090e-01
