6.216557025909423828e-01 -2.614151537418365479e-01
-1.070489585399627686e-01 4.453087449073791504e-01
-2.153227627277374268e-01 5.301861763000488281e-01
3.832557201385498047e-01 4.839883446693420410e-01
-1.445364113897085190e-02 3.466125428676605225e-01
-4.036822915077209473e-01 7.252223491668701172e-01
-3.273248970508575439e-01 5.899307727813720703e-01
-4.878323376178741455e-01 6.819118261337280273e-01
-1.180440187454223633e-01 5.080708265304565430e-01
2.140005677938461304e-02 2.796717882156372070e-01
1.812642514705657959e-01 3.553480207920074463e-01
-6.012054085731506348e-01 9.147377014160156250e-01
-5.771503448486328125e-01 6.247225403785705566e-01
-4.268254637718200684e-01 5.587824583053588867e-01
-3.354358375072479248e-01 4.093570709228515625e-01
6.472283601760864258e-01 4.987064898014068604e-01
2.377867512404918671e-02 3.370119333267211914e-01
-5.078771114349365234e-01 4.662179052829742432e-01
-4.188217818737030029e-01 3.937137126922607422e-01
-3.305149376392364502e-01 3.029349744319915771e-01
-1.732047349214553833e-01 6.168956756591796875e-01
-2.431365661323070526e-02 -2.838348448276519775e-01
-3.030743598937988281e-01 4.573503732681274414e-01
4.279736876487731934e-01 1.166851609013974667e-03
-2.898713946342468262e-01 3.378427922725677490e-01
-1.152484863996505737e-01 2.048082500696182251e-01
-2.167307436466217041e-01 4.704357385635375977e-01
-9.951000809669494629e-01 -2.951717972755432129e-01
-2.657600045204162598e-01 -1.682713814079761505e-02
8.745415508747100830e-02 2.089117467403411865e-01
9.986624717712402344e-01 7.203936576843261719e-01
-1.517939269542694092e-01 7.077106088399887085e-02
3.038938939571380615e-01 1.117630153894424438e-01
-3.394803702831268311e-01 7.274558544158935547e-01
-3.797388076782226562e-01 6.994734406471252441e-01
-1.578922718763351440e-01 3.755292296409606934e-01
-1.254742145538330078e-01 -9.973867535591125488e-01
4.392724633216857910e-01 8.874142765998840332e-01
5.177598595619201660e-01 3.811682462692260742e-01
-4.908838272094726562e-01 5.873435139656066895e-01
2.924139238893985748e-02 -6.556952744722366333e-02
-3.240469694137573242e-01 6.730634570121765137e-01
-5.950525775551795959e-02 -1.364691182971000671e-02
-8.421622961759567261e-02 1.695118099451065063e-01
-3.000186681747436523e-01 3.206014037132263184e-01
-3.438802361488342285e-01 2.932181358337402344e-01
-2.778155505657196045e-01 -2.032122313976287842e-01
-3.047680556774139404e-01 3.197264075279235840e-01
-4.785119891166687012e-01 4.161601960659027100e-01
9.149106591939926147e-02 4.203450977802276611e-01
-3.125795722007751465e-01 6.258376836776733398e-01
