5.195392370223999023e-01 2.908163666725158691e-01 -3.618408441543579102e-01 9.710988402366638184e-01 -1.298705786466598511e-01
-1.836402714252471924e-01 1.741682291030883789e-01 -4.035165011882781982e-01 -4.873919486999511719e-01 3.547100424766540527e-01
-2.185616642236709595e-01 5.772004276514053345e-02 -2.001055181026458740e-01 -4.210111200809478760e-01 2.267596721649169922e-01
-6.885222792625427246e-01 1.665371060371398926e-01 8.259376287460327148e-01 -9.902869462966918945e-01 -9.959274530410766602e-01
-9.307261556386947632e-02 -1.897553913295269012e-02 -4.103086590766906738e-01 -4.007891416549682617e-01 5.290482044219970703e-01
-4.393265545368194580e-01 -1.031473726034164429e-01 2.124153077602386475e-02 -5.482069253921508789e-01 -8.309213817119598389e-02
5.623315572738647461e-01 5.411399602890014648e-01 2.360868901014328003e-01 -1.192464842461049557e-03 1.064184159040451050e-01
-5.323246717453002930e-01 -2.107818275690078735e-01 9.251454472541809082e-02 -6.414238214492797852e-01 -3.037073910236358643e-01
-1.092637255787849426e-01 6.013391911983489990e-02 -5.372560024261474609e-02 -5.134950876235961914e-01 4.822194576263427734e-01
2.328123003244400024e-01 4.516048431396484375e-01 -6.539695709943771362e-02 -1.464677900075912476e-01 4.811709225177764893e-01
-6.689567565917968750e-01 -1.342011243104934692e-01 -4.019574224948883057e-01 -4.599308371543884277e-01 3.680487871170043945e-01
-6.867853403091430664e-01 5.217627063393592834e-02 -7.828758955001831055e-01 -6.963859796524047852e-01 -4.378651976585388184e-01
-3.048869669437408447e-01 9.050530940294265747e-02 2.526535093784332275e-01 -3.338055312633514404e-01 -8.400838971138000488e-01
-4.151948988437652588e-01 1.610236614942550659e-01 2.428038567304611206e-01 -2.336503863334655762e-01 -2.362258732318878174e-01
-3.650591075420379639e-01 -1.678149029612541199e-02 2.229202389717102051e-01 -1.235118433833122253e-01 2.302937954664230347e-01
-9.362449645996093750e-01 8.563337326049804688e-01 -6.342906951904296875e-01 -2.195341512560844421e-02 -4.099651575088500977e-01
-2.359132915735244751e-01 -6.069092079997062683e-02 -3.571691811084747314e-01 -2.419875860214233398e-01 5.571869611740112305e-01
3.857633769512176514e-01 4.277280345559120178e-02 -1.753015816211700439e-02 9.567538648843765259e-02 -1.989913359284400940e-02
-3.224559724330902100e-01 1.302715837955474854e-01 2.023525536060333252e-01 3.476054407656192780e-03 3.559555113315582275e-01
-4.267089366912841797e-01 -3.263011202216148376e-02 5.296322330832481384e-02 9.818176180124282837e-02 2.401766926050186157e-01
6.764314174652099609e-01 -1.887455880641937256e-01 -2.508865296840667725e-01 -9.952384233474731445e-01 2.685636579990386963e-01
6.058624982833862305e-01 2.521346807479858398e-01 -7.177414298057556152e-01 -8.699358999729156494e-02 -9.971157312393188477e-01
-2.308213263750076294e-01 -1.432225704193115234e-01 -4.092390537261962891e-01 -3.657459020614624023e-01 -5.361903086304664612e-02
6.669931113719940186e-02 -2.832836806774139404e-01 -9.799681901931762695e-01 5.700064357370138168e-03 6.468615531921386719e-01
-1.973970234394073486e-01 -6.722885183990001678e-03 1.041766479611396790e-01 -6.901574879884719849e-02 3.927758336067199707e-01
1.834072619676589966e-01 -2.579856216907501221e-01 3.637883663177490234e-01 -8.575908839702606201e-02 2.329212427139282227e-01
-1.398043483495712280e-01 -1.557792723178863525e-01 -3.398892879486083984e-01 -4.160779118537902832e-01 2.848493158817291260e-01
-1.909298151731491089e-01 -1.670607626438140869e-01 9.936019778251647949e-01 1.956526190042495728e-01 -9.753715991973876953e-01
2.543096244335174561e-01 -5.044174194335937500e-01 7.680049538612365723e-01 -4.651515185832977295e-01 7.959708571434020996e-01
4.869948923587799072e-01 -3.690619170665740967e-01 2.146321833133697510e-01 -5.122659206390380859e-01 7.552601099014282227e-01
-5.941423773765563965e-01 9.821360111236572266e-01 -5.754117965698242188e-01 -9.947910308837890625e-01 9.795038700103759766e-01
-5.546199083328247070e-01 1.302103511989116669e-02 1.598619222640991211e-01 2.945080101490020752e-01 8.485483527183532715e-01
-3.287628889083862305e-01 -6.033657789230346680e-01 1.165165901184082031e-01 1.623879075050354004e-01 -6.585679650306701660e-01
5.157943069934844971e-02 4.340182244777679443e-01 9.388961642980575562e-02 -6.417377293109893799e-02 1.510992795228958130e-01
-6.068888306617736816e-01 -2.226863354444503784e-01 6.312473863363265991e-02 -1.917798668146133423e-01 1.101000607013702393e-01
-2.127623558044433594e-01 -1.144046932458877563e-01 4.005644023418426514e-01 -4.013855159282684326e-01 5.819059610366821289e-01
-8.459486365318298340e-01 -9.934135079383850098e-01 -7.257257699966430664e-01 9.950037598609924316e-01 3.694458901882171631e-01
-7.354202866554260254e-01 -8.794083595275878906e-01 -5.708596855401992798e-02 -8.107271790504455566e-01 1.571927070617675781e-01
2.673464827239513397e-02 4.534958600997924805e-01 -3.898613154888153076e-01 -8.147261142730712891e-01 -2.678831219673156738e-01
-3.357598781585693359e-01 -1.318132132291793823e-02 1.593886315822601318e-01 -2.875190079212188721e-01 -4.499775767326354980e-01
-4.772372841835021973e-01 -3.476366102695465088e-01 -3.820448815822601318e-01 4.347967449575662613e-03 -8.671489357948303223e-01
-2.213282287120819092e-01 2.655969560146331787e-01 1.152850221842527390e-03 -2.579130828380584717e-01 3.633526563644409180e-01
-6.012701988220214844e-01 -5.670231580734252930e-01 -8.900847285985946655e-02 4.807572364807128906e-01 1.768154054880142212e-01
-2.598593533039093018e-01 -2.941369116306304932e-01 3.156152665615081787e-01 2.491268515586853027e-01 3.357114493846893311e-01
-7.801172733306884766e-01 -2.046695947647094727e-01 1.881352216005325317e-01 -2.916345000267028809e-01 3.428752422332763672e-01
-6.693826913833618164e-01 1.946226209402084351e-01 2.378904968500137329e-01 1.451698690652847290e-01 3.675344884395599365e-01
9.294003844261169434e-01 5.507137998938560486e-02 8.696599602699279785e-01 1.433531641960144043e-01 4.347752779722213745e-02
-5.161856412887573242e-01 2.482939809560775757e-01 -5.858556553721427917e-02 -3.607548773288726807e-02 6.908525228500366211e-01
-1.020091697573661804e-01 1.201126500964164734e-01 1.236713305115699768e-01 1.213160082697868347e-01 -7.721517235040664673e-02
-7.105125188827514648e-01 3.322016298770904541e-01 1.141607388854026794e-01 -5.896290540695190430e-01 6.127415597438812256e-02
3.922885358333587646e-01 5.601769685745239258e-01 1.051831990480422974e-01 -2.184767127037048340e-01 -1.418329477310180664e-01
