5.88,2.80,9.06,0.90,26.95,1.44,0.75,0.75,2.45,6.42,2.00,0.60,81.162605,10.805999
52.92,11.90,49.71,0.27,397.51,1.52,0.89,0.75,9.43,34.17,1.00,0.59,22.910229,11.158985
26.95,8.40,28.22,0.43,118.21,1.66,0.75,0.63,4.28,12.83,-1.00,0.71,49.975525,5.556917
232.26,24.50,86.91,0.39,767.46,1.65,0.90,0.13,21.39,41.37,-3.00,0.30,52.901733,132.964249
24.50,10.50,38.77,0.20,58.80,1.19,0.87,0.48,6.37,14.40,1.00,0.25,59.510551,8.898315
3.43,3.50,8.29,0.63,22.66,1.46,0.17,0.17,6.48,11.30,4.00,0.25,112.162643,20.867020
7.84,8.40,15.63,0.40,44.71,1.35,0.92,0.27,6.91,13.70,4.00,0.31,73.815643,5.866269
11.27,9.10,17.35,0.47,45.94,1.56,0.79,0.26,7.15,12.92,3.00,0.36,68.245384,2.925776
70.07,11.90,49.16,0.36,376.07,1.82,0.88,0.70,10.58,34.40,-3.00,0.54,18.902693,15.584969
3.92,3.50,8.12,0.75,30.01,1.43,0.22,0.22,6.03,11.02,2.00,0.28,107.644890,18.511665
19.60,7.70,21.33,0.54,69.82,1.80,0.50,0.50,3.11,9.33,1.00,0.49,65.629692,6.924882
90.65,13.30,58.78,0.33,871.59,1.88,0.90,0.67,4.84,27.03,3.00,0.51,7.100285,30.498211
26.46,11.20,27.19,0.45,47.77,1.81,0.38,0.22,4.54,9.00,1.00,0.45,69.792023,11.554701
33.32,11.90,35.96,0.32,77.17,1.56,0.76,0.42,7.45,17.33,2.00,0.29,47.504730,2.701149
39.69,23.10,37.03,0.36,105.35,1.80,0.18,0.18,7.52,16.10,1.00,0.25,73.878693,30.286207
58.80,13.30,61.92,0.19,175.18,1.66,0.90,0.17,11.03,27.73,1.00,0.22,37.677734,17.188185
41.16,9.80,37.84,0.36,155.57,1.61,0.87,0.83,7.73,22.12,7.00,0.43,36.848282,4.942741
4.41,4.90,11.58,0.41,40.42,1.62,0.50,0.50,6.81,13.20,4.00,0.50,79.625435,6.245126
12.25,9.80,21.49,0.33,47.16,1.70,0.31,0.22,4.75,9.88,2.00,0.39,81.096298,11.776858
10.29,7.00,11.88,0.92,58.80,1.34,0.83,0.60,5.69,13.33,5.00,0.46,72.653465,6.180486
20.09,10.50,22.66,0.49,47.77,2.09,0.35,0.32,3.44,8.93,3.00,0.43,77.560165,18.432230
5.88,3.50,9.06,0.90,14.09,1.41,0.60,0.56,1.19,3.12,1.00,0.97,92.369247,18.990807
26.95,7.00,24.86,0.55,158.64,1.64,0.81,0.81,9.64,29.05,8.00,0.43,47.531227,2.819818
12.25,9.10,19.71,0.40,84.52,1.43,0.81,0.45,5.88,15.38,5.00,0.34,63.380817,2.032775
18.13,10.50,27.51,0.30,26.34,1.71,0.33,0.24,5.63,10.17,3.00,0.30,76.126854,10.861884
32.34,8.40,31.43,0.41,112.70,1.40,1.00,0.89,8.67,21.57,7.00,0.52,46.700405,7.674047
3.43,11.90,6.96,0.89,45.32,1.47,0.33,0.33,8.63,16.70,5.00,0.33,91.095924,12.091848
32.34,8.40,33.47,0.36,123.72,1.55,0.92,0.92,7.19,19.98,6.00,0.38,43.362232,5.734189
24.50,10.50,27.83,0.40,156.80,1.84,0.67,0.51,10.43,30.03,9.00,0.34,50.409431,3.727159
15.19,7.00,23.37,0.35,53.29,1.81,0.69,0.55,6.28,15.57,3.00,0.47,60.156368,3.965297
48.02,10.50,39.00,0.40,275.62,1.63,0.93,0.71,11.69,32.82,0.00,0.49,28.678389,6.691999
2.94,4.90,6.41,0.90,9.80,1.33,0.71,0.51,3.22,5.25,1.00,0.52,87.150322,9.990519
25.48,11.20,26.57,0.45,50.84,1.92,0.50,0.33,4.14,8.65,1.00,0.46,63.606667,9.957624
107.80,15.40,69.65,0.28,934.06,1.77,0.83,0.70,7.22,37.38,-3.00,0.62,4.597589,43.052132
1.96,8.40,4.53,1.20,63.70,1.72,0.30,0.30,10.88,20.67,6.00,0.32,98.684334,17.497227
17.64,7.70,20.49,0.53,60.64,1.84,0.62,0.62,4.61,12.50,4.00,0.56,61.726547,5.866795
7.35,7.70,11.49,0.70,43.49,1.46,0.62,0.55,5.18,10.97,2.00,0.42,74.329247,4.212484
141.61,18.20,127.81,0.11,281.14,1.63,1.00,0.14,19.35,43.37,1.00,0.14,60.489208,103.265213
88.20,13.30,71.69,0.22,243.16,1.54,0.95,0.24,16.85,34.52,0.00,0.21,31.710281,28.509102
24.50,16.10,28.06,0.39,83.91,1.54,0.87,0.31,9.85,24.92,10.00,0.18,55.124924,5.839051
