6.750593185424804688e-01 -3.608639836311340332e-01
-9.727260470390319824e-02 3.621817827224731445e-01
-2.414045631885528564e-01 4.455083012580871582e-01
4.679463803768157959e-01 3.889490067958831787e-01
3.173663467168807983e-02 2.453817427158355713e-01
-4.543224275112152100e-01 6.813734769821166992e-01
-3.098644018173217773e-01 5.212518572807312012e-01
-5.244807004928588867e-01 6.563555002212524414e-01
-6.728810071945190430e-02 4.239440560340881348e-01
7.931185513734817505e-02 1.702256947755813599e-01
2.619147598743438721e-01 2.619407176971435547e-01
-6.603528261184692383e-01 9.044977426528930664e-01
-6.277932524681091309e-01 5.724819898605346680e-01
-4.403931498527526855e-01 4.851219356060028076e-01
-3.465330302715301514e-01 3.094187974929809570e-01
7.075198888778686523e-01 4.010276794433593750e-01
8.651056140661239624e-02 2.374409884214401245e-01
-5.627735257148742676e-01 3.827733993530273438e-01
-4.253565669059753418e-01 2.652432620525360107e-01
-3.533864021301269531e-01 1.930076926946640015e-01
-1.283736824989318848e-01 5.665448904037475586e-01
-2.819974906742572784e-02 -4.249781668186187744e-01
-3.124139010906219482e-01 3.581680953502655029e-01
4.828258454799652100e-01 -1.030504405498504639e-01
-2.959697842597961426e-01 2.338801771402359009e-01
-8.943302929401397705e-02 7.602107524871826172e-02
-2.025443315505981445e-01 3.780963420867919922e-01
-9.932410120964050293e-01 -4.060893058776855469e-01
-2.870628833770751953e-01 -1.765283644199371338e-01
1.281187832355499268e-01 1.023804768919944763e-01
9.985504150390625000e-01 5.996516346931457520e-01
-1.430062353610992432e-01 -6.772715598344802856e-02
3.779206573963165283e-01 2.824209630489349365e-03
-3.432374298572540283e-01 6.997381448745727539e-01
-4.132477343082427979e-01 6.397733688354492188e-01
-1.451194286346435547e-01 2.566213309764862061e-01
-1.169911548495292664e-01 -9.976093173027038574e-01
5.350624322891235352e-01 8.021505475044250488e-01
5.934632420539855957e-01 2.926630377769470215e-01
-5.406133532524108887e-01 5.310885310173034668e-01
5.465564876794815063e-02 -1.994190961122512817e-01
-3.536342084407806396e-01 6.075942516326904297e-01
-5.630530044436454773e-02 -1.521491259336471558e-01
-6.018794327974319458e-02 3.584450110793113708e-02
-3.135730922222137451e-01 2.319078147411346436e-01
-3.556950092315673828e-01 1.666074395179748535e-01
-2.798787951469421387e-01 -3.552471697330474854e-01
-3.167208135128021240e-01 2.029896825551986694e-01
-5.157629251480102539e-01 3.001713156700134277e-01
1.894192397594451904e-01 3.186034858226776123e-01
-3.125565648078918457e-01 5.650854110717773438e-01
