25.48,11.20,29.16,0.38,68.60,1.64,0.81,0.33,9.24,20.95,6.00,0.20,54.183922,2.532192
2.94,4.20,6.96,0.76,12.25,1.37,0.75,0.45,5.43,8.97,5.00,0.46,85.272423,7.247870
4.90,3.50,10.39,0.57,10.41,1.15,0.80,0.71,2.03,4.42,2.00,0.66,87.605721,15.118035
3.92,4.20,10.16,0.48,15.31,1.45,0.57,0.57,4.08,7.25,2.00,0.45,82.623596,6.903320
27.93,9.80,37.06,0.26,82.07,1.61,0.79,0.51,9.05,20.63,4.00,0.34,47.322815,1.991408
125.44,17.50,131.50,0.09,276.24,1.71,0.92,0.14,21.24,46.77,-2.00,0.14,63.434002,101.529808
75.95,15.40,98.65,0.10,472.24,1.45,0.92,0.82,48.77,98.82,-9.00,0.24,73.686012,98.588966
6.37,4.20,12.98,0.48,17.15,1.45,0.62,0.62,2.82,5.53,0.00,0.49,78.427147,6.967415
36.75,9.10,37.84,0.32,231.52,1.76,1.00,0.65,15.24,38.20,4.00,0.42,35.710659,7.774475
5.39,5.60,13.37,0.38,26.34,1.57,0.55,0.55,7.77,13.95,6.00,0.30,77.587273,4.338760
14.70,6.30,16.96,0.64,40.42,1.68,0.56,0.56,3.82,8.32,0.00,0.82,71.956642,10.212840
28.91,23.80,37.29,0.26,137.81,1.49,0.76,0.21,11.13,26.82,1.00,0.17,55.167027,16.980835
4.41,2.80,8.84,0.71,14.09,1.19,1.00,0.71,1.66,3.95,1.00,0.83,89.740677,21.160223
12.25,7.00,26.35,0.22,25.73,1.64,0.90,0.36,4.66,9.67,3.00,0.30,64.340286,4.732216
9.31,7.70,15.24,0.50,31.85,1.58,0.62,0.41,5.24,9.90,2.00,0.44,71.803757,3.450131
10.78,6.30,18.84,0.38,30.62,1.71,0.55,0.49,4.53,9.53,3.00,0.41,71.379883,4.927674
12.25,7.70,22.91,0.29,20.21,1.58,0.82,0.49,5.78,10.83,6.00,0.29,64.062340,2.377158
11.27,6.30,22.91,0.27,27.56,1.69,0.69,0.41,6.90,14.32,8.00,0.27,68.320312,3.286074
13.72,5.60,22.43,0.34,30.01,1.27,0.88,0.67,5.01,8.87,-2.00,0.56,68.090065,8.581806
1.47,2.10,4.53,0.90,11.02,1.53,1.00,0.56,4.09,6.88,3.00,0.99,90.707840,21.196121
14.70,6.30,23.53,0.33,26.34,1.42,0.89,0.60,5.14,10.32,4.00,0.28,64.282425,3.924021
3.92,5.60,9.94,0.50,22.66,1.65,0.45,0.45,6.10,10.97,4.00,0.43,83.348465,7.310053
9.80,7.00,18.22,0.37,21.44,1.66,0.73,0.49,8.25,14.45,9.00,0.28,68.682663,2.459291
21.07,10.50,26.41,0.38,39.20,1.87,0.53,0.36,4.43,9.48,1.00,0.40,63.829174,7.683524
