-9.958349466323852539e-01 4.869329035282135010e-01 -1.338468790054321289e-01
9.286365658044815063e-02 -5.167256593704223633e-01 -5.725414752960205078e-01
4.202467948198318481e-02 -4.364055097103118896e-01 -1.273522228002548218e-01
8.854109644889831543e-01 -3.104499354958534241e-02 -3.145990669727325439e-01
8.400726318359375000e-02 -3.961601853370666504e-01 -1.781672984361648560e-01
-2.537536062300205231e-02 -6.454957723617553711e-01 -5.373150855302810669e-02
-3.488897383213043213e-01 -6.770664453506469727e-01 -3.273750245571136475e-01
-1.767808943986892700e-01 -6.168156266212463379e-01 -2.964137308299541473e-02
1.418490111827850342e-01 -4.992973506450653076e-01 9.100513532757759094e-03
2.346688657999038696e-01 -4.725931882858276367e-01 -1.401309669017791748e-01
1.750942021608352661e-01 -2.584732472896575928e-01 -1.949427723884582520e-01
-8.981488645076751709e-02 -7.376143932342529297e-01 -5.127923488616943359e-01
-3.911712765693664551e-01 -2.555436491966247559e-01 6.296977400779724121e-02
-7.302886992692947388e-02 -3.952197432518005371e-01 -1.156165599822998047e-01
-4.761380702257156372e-02 -2.769208848476409912e-01 -3.526188666000962257e-03
3.747366070747375488e-01 -4.957211017608642578e-01 -2.484690696001052856e-01
1.223695799708366394e-01 -3.934227228164672852e-01 -1.634918302297592163e-01
-2.628132998943328857e-01 -2.393173873424530029e-01 -1.215192973613739014e-01
-7.019777595996856689e-02 -2.299177795648574829e-01 -5.071945115923881531e-02
-3.359119221568107605e-02 -2.001242190599441528e-01 4.442558158189058304e-03
1.775079518556594849e-01 -9.922015666961669922e-01 -3.847901821136474609e-01
-4.980705380439758301e-01 -4.158619046211242676e-02 -9.980976581573486328e-01
-1.294453814625740051e-02 -3.195179700851440430e-01 -2.535207867622375488e-01
-6.446669101715087891e-01 -5.003580451011657715e-01 -5.238784551620483398e-01
-1.773320138454437256e-02 -2.468132227659225464e-01 5.248041078448295593e-02
1.209051832556724548e-01 -3.071879148483276367e-01 3.362254202365875244e-01
6.086580827832221985e-02 -3.967486619949340820e-01 -1.773194968700408936e-01
7.565695047378540039e-02 3.489629626274108887e-01 6.353759765625000000e-01
4.333373904228210449e-01 -9.249852597713470459e-02 4.314034879207611084e-01
-1.483712345361709595e-01 -4.583335518836975098e-01 -4.933370351791381836e-01
-7.517111897468566895e-01 -9.518519639968872070e-01 -7.588734030723571777e-01
-3.848644495010375977e-01 3.003035783767700195e-01 4.680462554097175598e-02
4.495426714420318604e-01 2.769535221159458160e-02 -5.310585349798202515e-02
1.941804774105548859e-02 -3.514067530632019043e-01 -5.627117305994033813e-02
9.252402931451797485e-03 -3.169113397598266602e-01 -1.058486178517341614e-01
4.022634029388427734e-02 -3.244592249393463135e-01 1.356717348098754883e-01
9.915444850921630859e-01 6.949286460876464844e-01 -8.082332611083984375e-01
8.623529672622680664e-01 -3.366878628730773926e-01 -1.529328525066375732e-01
3.562684655189514160e-01 -5.629112124443054199e-01 -3.365082740783691406e-01
-3.282642066478729248e-01 -3.199757039546966553e-01 -7.724768668413162231e-02
4.928725063800811768e-01 1.466143280267715454e-01 -3.522504568099975586e-01
-2.913282997906208038e-02 -4.129904210567474365e-01 -1.061102598905563354e-01
-1.064086779952049255e-01 5.513638854026794434e-01 1.373893022537231445e-01
1.778941899538040161e-01 -1.236427649855613708e-01 1.134837046265602112e-01
3.844934329390525818e-02 -3.151665925979614258e-01 -1.196000128984451294e-01
5.693193525075912476e-02 -1.389713138341903687e-01 6.496436893939971924e-02
-4.042902886867523193e-01 1.040249094367027283e-01 9.533898830413818359e-01
1.275882218033075333e-02 -2.914982736110687256e-01 -6.163770332932472229e-02
-1.489527672529220581e-01 -1.716028898954391479e-01 -9.161517769098281860e-02
3.135809600353240967e-01 -4.242047965526580811e-01 1.124174427241086960e-02
4.436757862567901611e-01 -7.389817237854003906e-01 -5.618924275040626526e-02
