4.675308763980865479e-01 2.567734718322753906e-01 -3.778074681758880615e-01 9.882491827011108398e-01 -2.311275154352188110e-01
-5.520153418183326721e-02 1.518585681915283203e-01 -5.044924020767211914e-01 -5.407975316047668457e-01 3.073559105396270752e-01
-8.241306245326995850e-02 2.349063754081726074e-02 -2.690834999084472656e-01 -3.867006003856658936e-01 1.711339503526687622e-01
-6.827787160873413086e-01 1.650303304195404053e-01 8.618807196617126465e-01 -9.952917098999023438e-01 -9.974835515022277832e-01
4.522353410720825195e-02 3.048411011695861816e-02 -5.292222499847412109e-01 -3.151233494281768799e-01 5.935416221618652344e-01
-6.196172237396240234e-01 -1.993472427129745483e-01 8.413079380989074707e-02 -5.543080568313598633e-01 -1.713773459196090698e-01
7.790155410766601562e-01 7.128582000732421875e-01 7.891803234815597534e-02 1.656460016965866089e-01 1.585793942213058472e-01
-6.353332996368408203e-01 -3.594818711280822754e-01 1.299809366464614868e-01 -7.340693473815917969e-01 -3.413799703121185303e-01
-1.533273048698902130e-02 8.705563098192214966e-02 -1.315166987478733063e-02 -5.492982864379882812e-01 5.366362333297729492e-01
4.232225418090820312e-01 4.500493407249450684e-01 3.881222009658813477e-02 -1.519532054662704468e-01 6.176117658615112305e-01
-5.731896162033081055e-01 -1.412160694599151611e-01 -5.391258001327514648e-01 -3.624778687953948975e-01 3.449246585369110107e-01
-7.577667832374572754e-01 1.233783438801765442e-01 -9.292412400245666504e-01 -7.254322767257690430e-01 -5.088362097740173340e-01
-1.851477175951004028e-01 1.632203310728073120e-01 2.429782003164291382e-01 -3.097869157791137695e-01 -9.307242631912231445e-01
-4.088191986083984375e-01 1.722126603126525879e-01 3.604736030101776123e-01 -6.134574487805366516e-02 -2.641935050487518311e-01
-3.737259507179260254e-01 6.792963296175003052e-02 3.702125847339630127e-01 2.421980537474155426e-02 1.721116304397583008e-01
-9.473225474357604980e-01 9.767521023750305176e-01 -6.267327666282653809e-01 7.489348948001861572e-02 -5.540431737899780273e-01
-2.089921981096267700e-01 -4.279160127043724060e-02 -3.832888603210449219e-01 -5.009324848651885986e-02 5.486557483673095703e-01
5.410332679748535156e-01 -1.429592445492744446e-02 -9.154115617275238037e-02 1.683548092842102051e-01 -2.473565749824047089e-02
-1.958408951759338379e-01 1.915223300457000732e-01 3.990507721900939941e-01 1.516905874013900757e-01 2.812932729721069336e-01
-5.281659364700317383e-01 -1.312810480594635010e-01 5.109087750315666199e-02 3.947135508060455322e-01 1.834503114223480225e-01
6.894632577896118164e-01 -2.070580273866653442e-01 -2.070552557706832886e-01 -9.933764338493347168e-01 2.144824862480163574e-01
7.227548956871032715e-01 3.169031739234924316e-01 -8.081481456756591797e-01 5.132153630256652832e-02 -9.977396130561828613e-01
-2.402937710285186768e-01 -2.621934115886688232e-01 -5.779926180839538574e-01 -1.464850157499313354e-01 -1.656224131584167480e-01
2.641399502754211426e-01 -2.505129277706146240e-01 -9.959308505058288574e-01 1.593607515096664429e-01 5.253936648368835449e-01
-1.573634892702102661e-01 -5.079672858119010925e-02 1.967165619134902954e-01 1.264819800853729248e-01 3.380934894084930420e-01
2.430510520935058594e-01 -2.948058843612670898e-01 4.663557708263397217e-01 3.857316821813583374e-02 1.587223261594772339e-01
-1.086658984422683716e-01 -1.759885102510452271e-01 -3.819270133972167969e-01 -2.938292324542999268e-01 2.613368928432464600e-01
-1.205701977014541626e-01 -1.683947890996932983e-01 9.971574544906616211e-01 2.661915421485900879e-01 -9.781476259231567383e-01
3.629515767097473145e-01 -5.344834327697753906e-01 8.189513087272644043e-01 -3.071757555007934570e-01 7.550975084304809570e-01
5.963278412818908691e-01 -3.843098878860473633e-01 2.771964073181152344e-01 -4.393642246723175049e-01 6.463155746459960938e-01
-5.002429485321044922e-01 9.953593015670776367e-01 -5.587646961212158203e-01 -9.928535819053649902e-01 9.861638545989990234e-01
-6.161366105079650879e-01 -1.099471002817153931e-02 2.760049402713775635e-01 4.789468944072723389e-01 8.253382444381713867e-01
-2.799421548843383789e-01 -6.239194273948669434e-01 1.426474004983901978e-01 2.694686055183410645e-01 -7.820816040039062500e-01
1.120920330286026001e-01 5.406003594398498535e-01 2.136729359626770020e-01 3.701643645763397217e-02 1.143396943807601929e-01
-7.406249046325683594e-01 -1.815887093544006348e-01 2.034701704978942871e-01 1.574168801307678223e-01 4.071138799190521240e-02
-2.798590064048767090e-01 -1.188717931509017944e-01 6.206277012825012207e-01 -3.213539123535156250e-01 6.938167214393615723e-01
-6.683818101882934570e-01 -9.983425736427307129e-01 -7.143952250480651855e-01 9.953643679618835449e-01 3.249579668045043945e-01
-6.569759249687194824e-01 -9.636073112487792969e-01 1.927412673830986023e-02 -8.123237490653991699e-01 1.030996441841125488e-02
2.011751532554626465e-01 5.895441770553588867e-01 -5.284599065780639648e-01 -8.674643039703369141e-01 -4.228714108467102051e-01
-3.555913269519805908e-01 1.007059514522552490e-01 2.058957219123840332e-01 -2.378825545310974121e-01 -5.405036211013793945e-01
-4.300162494182586670e-01 -3.160295486450195312e-01 -4.582217931747436523e-01 1.069486290216445923e-01 -9.780194163322448730e-01
-2.434532791376113892e-01 3.037932515144348145e-01 -1.020815670490264893e-01 -1.307040154933929443e-01 3.083246052265167236e-01
-5.853643417358398438e-01 -5.888821482658386230e-01 -6.255061924457550049e-02 6.324865818023681641e-01 1.081864759325981140e-01
-2.418086379766464233e-01 -4.187333881855010986e-01 4.699678719043731689e-01 4.441350996494293213e-01 2.719678282737731934e-01
-8.322783708572387695e-01 -2.505619823932647705e-01 4.266145527362823486e-01 -1.516187787055969238e-01 3.484160602092742920e-01
-7.039250135421752930e-01 1.630187183618545532e-01 4.304516017436981201e-01 4.463932812213897705e-01 3.299448192119598389e-01
9.739168286323547363e-01 7.304857671260833740e-02 9.220616817474365234e-01 3.120585680007934570e-01 1.717292889952659607e-02
-5.023139715194702148e-01 4.622450768947601318e-01 5.356610752642154694e-03 2.252964526414871216e-01 7.535151243209838867e-01
-1.517320275306701660e-01 1.704607009887695312e-01 9.761185944080352783e-02 2.663188278675079346e-01 -8.553549647331237793e-02
-8.712218999862670898e-01 5.377162694931030273e-01 2.348306924104690552e-01 -5.553078055381774902e-01 7.457899302244186401e-02
4.150117039680480957e-01 5.899958610534667969e-01 1.575618833303451538e-01 -1.512494236230850220e-01 -2.155569940805435181e-01
