-9.973664879798889160e-01 6.065428256988525391e-01 -1.365532428026199341e-01
8.241005241870880127e-03 -3.785514533519744873e-01 -7.518723607063293457e-01
-2.709315903484821320e-02 -3.319308459758758545e-01 -1.721849590539932251e-01
9.630020856857299805e-01 2.060647308826446533e-01 -3.406350910663604736e-01
4.104825481772422791e-02 -3.178197741508483887e-01 -2.330752015113830566e-01
-1.474740952253341675e-01 -6.088421344757080078e-01 -2.938688173890113831e-02
-5.061988830566406250e-01 -5.857158899307250977e-01 -3.709143698215484619e-01
-2.236410975456237793e-01 -5.250032544136047363e-01 3.444778919219970703e-02
6.094824150204658508e-02 -3.977603614330291748e-01 2.516467683017253876e-02
2.822811305522918701e-01 -2.699331045150756836e-01 -1.499931067228317261e-01
1.863722503185272217e-01 -8.311612904071807861e-02 -2.163681685924530029e-01
-2.332994192838668823e-01 -6.587135791778564453e-01 -5.497467517852783203e-01
-5.221698284149169922e-01 -1.350523978471755981e-01 4.441914334893226624e-02
-1.923512220382690430e-01 -2.248903363943099976e-01 -1.724404692649841309e-01
-1.417416930198669434e-01 -1.769622862339019775e-01 -4.434545338153839111e-02
3.398313522338867188e-01 -3.636192083358764648e-01 -3.012680113315582275e-01
5.174876749515533447e-02 -2.671001553535461426e-01 -1.614209264516830444e-01
-3.582853972911834717e-01 -1.248412355780601501e-01 -1.646576672792434692e-01
-1.396122425794601440e-01 -1.026711091399192810e-01 -6.772964447736740112e-02
-1.421689242124557495e-01 -3.100191242992877960e-02 2.174818329513072968e-02
6.483644992113113403e-02 -9.785236120223999023e-01 -4.225401580333709717e-01
-5.677580833435058594e-01 1.807947605848312378e-01 -9.985077977180480957e-01
-1.107633486390113831e-01 -1.834262311458587646e-01 -2.693546414375305176e-01
-8.194445967674255371e-01 -3.998860716819763184e-01 -5.632166266441345215e-01
-1.481932699680328369e-01 -1.007487848401069641e-01 9.099652618169784546e-02
6.139192357659339905e-02 -2.058957815170288086e-01 3.656910359859466553e-01
-2.655462548136711121e-02 -2.751002013683319092e-01 -1.409643739461898804e-01
2.293376065790653229e-02 4.620628058910369873e-01 6.505190134048461914e-01
4.558273553848266602e-01 5.573414266109466553e-02 4.771165847778320312e-01
-2.119175493717193604e-01 -3.384574055671691895e-01 -5.358347892761230469e-01
-9.854459166526794434e-01 -9.486604928970336914e-01 -9.155157208442687988e-01
-4.707426428794860840e-01 4.829493165016174316e-01 8.380617946386337280e-02
4.157934188842773438e-01 1.706815212965011597e-01 -4.400870576500892639e-02
1.112872585654258728e-01 -4.083035588264465332e-01 -9.874994307756423950e-02
-6.505699455738067627e-02 -1.871782690286636353e-01 -1.040157154202461243e-01
-7.900788635015487671e-02 -1.721667051315307617e-01 1.731390208005905151e-01
9.917508363723754883e-01 8.443650603294372559e-01 -8.141640424728393555e-01
9.411762952804565430e-01 -2.282427698373794556e-01 -2.068245857954025269e-01
3.443795442581176758e-01 -5.248042345046997070e-01 -3.812187910079956055e-01
-4.255294203758239746e-01 -1.950034052133560181e-01 -7.226575911045074463e-02
5.370345115661621094e-01 3.158265948295593262e-01 -4.166003465652465820e-01
-9.274685382843017578e-02 -2.979359924793243408e-01 -2.656170399859547615e-03
-1.226138174533843994e-01 6.830837130546569824e-01 1.635137498378753662e-01
1.701841056346893311e-01 1.104908902198076248e-02 1.160858795046806335e-01
-4.025552794337272644e-02 -1.944832354784011841e-01 -1.022012308239936829e-01
8.921066299080848694e-03 2.229538559913635254e-02 1.017053797841072083e-01
-5.366686582565307617e-01 2.352922111749649048e-01 9.795486927032470703e-01
-1.204768382012844086e-02 -2.100468426942825317e-01 -4.695754870772361755e-02
-2.276518642902374268e-01 -4.562280327081680298e-02 -1.186370998620986938e-01
2.870739102363586426e-01 -2.732160985469818115e-01 5.884576216340065002e-02
4.026260375976562500e-01 -7.471622228622436523e-01 -8.830004185438156128e-02
