4.661231040954589844e-01 2.691798210144042969e-01 -3.684848546981811523e-01 9.883431196212768555e-01 -2.166957855224609375e-01
-6.235663220286369324e-02 1.546032726764678955e-01 -4.963877797126770020e-01 -5.371403098106384277e-01 3.034375011920928955e-01
-9.082176536321640015e-02 2.311651967465877533e-02 -2.720845639705657959e-01 -3.868329823017120361e-01 1.676717102527618408e-01
-6.883051395416259766e-01 1.636649966239929199e-01 8.556224107742309570e-01 -9.951954483985900879e-01 -9.976738691329956055e-01
4.027399048209190369e-02 3.449593856930732727e-02 -5.235528945922851562e-01 -3.136103153228759766e-01 5.932804346084594727e-01
-6.164602041244506836e-01 -1.974950581789016724e-01 8.336411416530609131e-02 -5.519108772277832031e-01 -1.697241216897964478e-01
7.774474024772644043e-01 7.188791036605834961e-01 8.282590657472610474e-02 1.582883894443511963e-01 1.604788452386856079e-01
-6.339405775070190430e-01 -3.580712080001831055e-01 1.291460841894149780e-01 -7.323163747787475586e-01 -3.376187384128570557e-01
-1.342746336013078690e-02 8.631201833486557007e-02 -1.471629273146390915e-02 -5.477544069290161133e-01 5.329482555389404297e-01
4.169606268405914307e-01 4.521818757057189941e-01 3.614704683423042297e-02 -1.522978395223617554e-01 6.137239336967468262e-01
-5.794994831085205078e-01 -1.402617841958999634e-01 -5.408244729042053223e-01 -3.638432025909423828e-01 3.468938767910003662e-01
-7.606931328773498535e-01 1.306644678115844727e-01 -9.278443455696105957e-01 -7.240380048751831055e-01 -5.061615705490112305e-01
-1.857383549213409424e-01 1.631068736314773560e-01 2.417812943458557129e-01 -3.142848014831542969e-01 -9.292227029800415039e-01
-4.123955667018890381e-01 1.780678629875183105e-01 3.571943640708923340e-01 -6.064340844750404358e-02 -2.595188915729522705e-01
-3.776726722717285156e-01 7.221560180187225342e-02 3.691394627094268799e-01 2.053276821970939636e-02 1.727977395057678223e-01
-9.483334422111511230e-01 9.761874675750732422e-01 -6.335283517837524414e-01 7.173164933919906616e-02 -5.445903539657592773e-01
-2.061923593282699585e-01 -4.310343787074089050e-02 -3.836833834648132324e-01 -5.732076242566108704e-02 5.478610992431640625e-01
5.425906181335449219e-01 -1.163237635046243668e-02 -9.215955436229705811e-02 1.633881926536560059e-01 -2.976041473448276520e-02
-2.018198966979980469e-01 1.837005615234375000e-01 3.873006403446197510e-01 1.521588414907455444e-01 2.854538261890411377e-01
-5.277614593505859375e-01 -1.287647932767868042e-01 5.352900177240371704e-02 3.848512768745422363e-01 1.897973120212554932e-01
