2.94,2.10,6.41,0.90,14.70,1.21,0.80,0.75,2.07,5.07,2.00,0.72,92.403679,17.751427
5.88,6.30,12.04,0.51,22.05,1.83,0.38,0.27,6.36,11.33,5.00,0.37,87.828354,11.600689
13.23,10.50,24.31,0.28,33.07,1.81,0.33,0.24,5.53,9.70,0.00,0.40,78.375977,12.926603
18.62,9.80,26.35,0.34,28.79,1.78,0.36,0.26,6.17,10.82,2.00,0.39,74.214600,10.533816
12.25,7.00,24.63,0.25,33.07,1.23,1.00,0.54,6.15,13.48,7.00,0.36,69.160988,8.260009
14.70,6.30,21.81,0.39,35.52,1.46,0.90,0.71,6.23,12.92,5.00,0.39,61.383728,3.672727
27.93,11.20,40.49,0.21,119.44,1.69,0.75,0.75,11.83,22.95,-3.00,0.32,42.630871,5.965719
10.29,5.60,17.35,0.43,30.01,1.25,0.89,0.60,5.87,11.33,3.00,0.31,73.211372,6.741700
6.86,4.20,10.94,0.72,14.09,1.50,0.86,0.77,3.35,7.43,5.00,0.50,74.290169,7.498360
11.27,4.20,16.18,0.54,30.62,1.22,0.90,0.71,5.66,10.55,2.00,0.29,75.303612,8.979887
6.86,4.20,13.92,0.45,15.31,1.65,0.56,0.40,3.70,7.12,3.00,0.38,80.517586,6.381835
32.34,9.80,33.53,0.36,155.57,1.60,0.80,0.71,5.61,15.15,1.00,0.55,41.892723,3.805484
7.35,6.30,14.86,0.42,11.64,1.71,0.30,0.30,4.25,7.15,3.00,0.43,89.674469,12.802184
29.40,23.80,34.08,0.32,154.96,1.52,0.76,0.21,11.02,26.87,1.00,0.18,54.317623,16.111156
22.05,16.80,32.75,0.26,50.22,1.76,0.23,0.21,7.45,17.35,9.00,0.19,78.296013,19.151073
2.94,3.50,8.61,0.50,9.80,1.18,1.00,0.93,6.12,9.90,9.00,0.68,86.703400,18.682552
2.45,2.10,6.80,0.67,21.44,1.20,0.88,0.45,4.12,7.43,2.00,0.41,91.465889,12.537794
14.70,8.40,26.12,0.27,33.69,1.69,0.38,0.38,5.51,12.83,6.00,0.30,73.601868,7.708480
23.52,7.70,21.65,0.63,77.17,1.40,0.91,0.81,4.56,12.68,3.00,0.65,56.627903,7.066190
5.39,4.90,12.59,0.43,16.54,1.71,0.50,0.36,5.51,9.25,3.00,0.51,82.319832,7.907249
0.49,0.70,1.88,1.75,18.99,1.67,0.23,0.23,4.84,8.58,3.00,0.39,130.502716,36.883236
3.43,8.40,8.67,0.57,66.76,1.78,0.32,0.32,12.15,23.30,5.00,0.21,89.231323,12.408484
1.96,2.10,5.63,0.78,11.64,1.08,1.00,0.71,2.15,3.95,1.00,0.83,98.515846,25.701012
9.31,4.90,18.22,0.35,15.92,1.34,0.75,0.67,5.49,9.38,4.00,0.37,72.941238,5.218960
9.31,4.20,14.31,0.57,26.95,1.65,0.88,0.78,5.53,10.55,3.00,0.59,67.586533,7.260669
23.03,6.30,19.61,0.75,56.35,1.34,0.92,0.55,6.21,10.68,0.00,0.46,63.486729,5.833042
7.84,7.00,10.94,0.82,31.85,1.59,0.57,0.51,5.17,10.55,3.00,0.32,77.023003,5.121924
