13.72,5.60,20.88,0.40,23.89,1.56,0.89,0.40,5.61,10.03,2.00,0.40,66.033997,3.697311
10.78,5.60,19.39,0.36,53.29,1.38,0.90,0.71,4.92,10.32,2.00,0.66,66.494667,7.834623
11.27,4.90,24.17,0.24,15.31,1.30,1.00,0.77,6.61,11.43,8.00,0.23,70.653786,9.597624
30.38,8.40,41.11,0.23,69.21,1.44,0.92,0.41,7.47,15.42,0.00,0.30,50.787613,5.624508
9.31,4.90,13.37,0.65,30.01,1.38,0.89,0.40,3.36,8.03,1.00,0.34,76.490677,6.602470
52.43,12.60,60.04,0.18,202.74,1.68,0.67,0.67,12.87,29.88,0.00,0.38,31.519041,12.617655
43.61,11.90,43.86,0.28,190.49,1.58,0.76,0.76,11.10,31.10,9.00,0.42,34.464344,5.779142
6.86,4.20,10.94,0.72,14.70,1.69,0.62,0.45,2.85,5.30,1.00,0.50,79.925697,7.616548
2.94,2.80,7.35,0.68,17.76,1.24,0.83,0.70,3.56,7.07,2.00,0.64,86.453270,13.109461
96.04,13.30,75.60,0.21,693.96,1.66,0.95,0.76,9.39,36.08,7.00,0.33,10.648506,34.829136
10.78,8.40,13.37,0.76,48.39,1.21,0.83,0.60,3.86,9.90,1.00,0.38,74.110939,8.010530
45.57,12.60,63.50,0.14,112.70,1.68,0.95,0.19,16.54,30.28,-2.00,0.19,44.668274,18.927172
10.78,6.30,15.08,0.60,23.89,1.73,0.56,0.40,1.89,5.30,1.00,0.58,75.961884,8.000125
17.64,7.70,24.31,0.38,36.14,1.66,0.58,0.45,7.50,14.32,6.00,0.41,63.978043,2.440063
18.13,8.40,24.08,0.39,24.50,1.75,0.50,0.45,4.93,8.83,3.00,0.39,67.012344,5.466562
77.91,16.10,102.89,0.09,198.45,1.52,0.87,0.23,26.32,57.00,17.00,0.11,59.301689,60.414692
2.94,4.20,6.96,0.76,15.31,1.26,0.88,0.45,3.95,7.95,4.00,0.35,87.695854,10.089463
17.15,9.80,29.48,0.25,28.18,1.74,0.43,0.38,6.88,13.38,5.00,0.28,68.709671,7.154522
2.94,2.80,7.74,0.62,20.21,1.60,0.33,0.33,5.34,9.35,3.00,0.25,98.638260,13.409266
4.90,7.00,12.59,0.39,58.19,1.59,0.71,0.64,10.39,19.83,3.00,0.38,67.969582,2.519347
7.84,4.90,17.12,0.34,12.25,1.35,0.86,0.51,4.26,7.48,4.00,0.41,74.512070,5.819166
4.90,2.80,9.77,0.64,10.41,1.41,0.80,0.75,3.17,5.48,2.00,0.72,80.972313,11.542569
9.80,6.30,15.41,0.52,16.54,1.75,0.44,0.44,4.20,8.18,5.00,0.62,79.095406,9.297092
2.94,2.10,6.02,1.02,23.89,1.19,1.00,0.45,3.63,7.25,3.00,0.55,94.780624,17.999819
48.51,10.50,52.37,0.22,210.70,1.73,0.94,0.81,16.60,40.25,5.00,0.29,30.860195,12.967840
10.78,9.80,19.78,0.35,26.34,1.57,0.71,0.38,6.65,11.48,2.00,0.26,66.954689,2.569138
5.39,3.50,10.00,0.68,9.19,1.53,0.60,0.56,1.92,3.58,1.00,0.68,83.566986,10.081251
19.60,18.20,38.61,0.17,45.32,1.60,0.59,0.13,10.00,18.13,3.00,0.16,64.701263,12.272534
6.37,3.50,9.22,0.94,12.86,1.35,0.80,0.71,1.58,3.30,1.00,0.93,87.349335,18.747749
5.88,2.80,8.67,0.98,37.36,1.53,0.75,0.67,2.38,7.30,3.00,0.51,80.591980,9.525926
11.76,6.30,19.39,0.39,19.60,1.47,0.67,0.60,4.71,8.60,3.00,0.44,68.706848,3.287084
7.84,6.30,15.79,0.39,17.76,1.76,0.56,0.40,3.78,7.90,3.00,0.49,75.902649,6.815868
7.35,4.20,15.79,0.37,19.60,1.40,0.88,0.67,5.78,10.68,4.00,0.35,72.390953,5.562403
19.60,7.00,27.45,0.33,60.02,1.57,0.93,0.24,10.28,21.60,7.00,0.22,62.555443,4.457193
3.92,2.80,8.84,0.63,30.62,1.48,0.92,0.60,8.12,15.52,6.00,0.31,77.924316,6.392452
29.89,11.90,43.08,0.20,52.06,1.60,0.79,0.19,10.29,19.47,5.00,0.18,54.460236,6.840590
17.64,15.40,24.31,0.38,85.14,1.51,0.76,0.29,8.10,19.75,4.00,0.19,60.017757,4.626493
22.54,10.50,32.75,0.26,64.92,1.80,0.73,0.60,9.90,25.23,14.00,0.23,54.286865,5.365254
29.89,12.60,38.39,0.25,93.71,1.58,0.89,0.40,10.88,24.72,3.00,0.19,46.827690,4.658797
13.23,7.70,20.33,0.40,22.05,1.87,0.45,0.32,4.57,8.78,3.00,0.46,75.600540,9.669401
14.21,7.70,21.88,0.37,237.04,1.69,0.88,0.71,14.35,36.40,-4.00,0.47,49.123344,5.758068
3.92,4.20,7.90,0.79,35.52,1.45,0.78,0.65,6.81,12.18,0.00,0.60,77.754646,7.801414
16.17,6.30,22.59,0.40,37.97,1.56,0.73,0.49,5.86,10.32,0.00,0.39,63.438568,2.401775
20.58,9.10,22.27,0.52,149.45,1.52,0.73,0.73,5.93,17.80,0.00,0.56,51.862797,3.019743
9.31,4.90,14.63,0.55,24.50,1.38,1.00,0.98,3.39,7.07,2.00,0.71,72.406586,15.067052
3.92,4.90,8.45,0.69,9.19,1.55,0.62,0.45,4.07,6.78,4.00,0.36,82.996613,5.896729
10.29,7.00,17.67,0.41,47.16,1.37,0.82,0.65,6.77,14.08,4.00,0.35,66.821518,3.389935
67.62,18.20,85.63,0.12,147.00,1.54,0.92,0.27,25.30,48.93,11.00,0.10,49.543732,42.564060
26.46,7.70,32.20,0.32,72.28,1.49,0.83,0.60,7.23,15.57,2.00,0.37,51.063889,2.122744
7.35,9.10,14.47,0.44,41.65,1.78,0.25,0.22,4.96,9.70,1.00,0.45,89.993668,15.851165
46.06,9.80,31.10,0.60,203.35,1.52,0.75,0.75,14.49,36.45,13.00,0.40,41.102684,4.810573
4.90,3.50,9.77,0.64,9.80,1.44,0.80,0.71,1.89,3.72,1.00,0.87,82.180466,14.354876
22.05,14.00,27.74,0.36,52.06,1.95,0.26,0.23,5.91,13.82,4.00,0.24,77.725327,18.840895
3.92,4.90,7.19,0.95,10.41,1.46,0.29,0.29,1.61,4.23,3.00,0.57,104.419693,18.615253
6.37,6.30,10.00,0.80,124.34,1.46,0.77,0.62,9.88,22.13,0.00,0.55,68.713509,4.972284
11.27,6.30,24.86,0.23,79.01,1.45,0.86,0.77,12.45,26.48,6.00,0.39,59.443851,3.959973
5.88,8.40,14.69,0.34,56.96,1.43,0.77,0.55,9.25,17.98,4.00,0.26,69.031494,2.589208
10.78,6.30,16.02,0.53,39.20,1.42,0.60,0.60,4.83,10.45,1.00,0.59,72.255424,5.514800
18.62,8.40,26.35,0.34,34.30,1.55,0.75,0.60,5.79,11.48,3.00,0.32,57.972862,1.688353
30.38,9.80,32.69,0.36,173.95,1.55,0.93,0.93,12.75,35.45,6.00,0.45,40.305180,6.542714
8.82,7.70,18.84,0.31,49.00,1.60,0.71,0.51,8.62,15.65,1.00,0.23,66.286507,2.450042
18.13,7.70,28.77,0.28,80.24,1.52,0.86,0.64,10.30,20.63,1.00,0.42,52.948193,2.322697
13.23,5.60,17.90,0.52,28.18,1.48,0.75,0.45,3.07,5.77,-1.00,0.61,70.547615,5.936555
0.98,3.50,3.20,1.20,21.44,1.55,0.45,0.32,4.34,7.57,1.00,0.44,101.240341,16.013792
3.43,5.60,6.41,1.05,82.07,1.35,0.92,0.77,14.61,29.98,9.00,0.37,78.894775,11.009454
23.52,7.70,23.69,0.53,50.84,1.64,0.82,0.49,6.58,14.18,6.00,0.48,56.093235,1.614065
1.47,3.50,4.14,1.08,10.41,1.17,0.67,0.60,2.53,4.37,1.00,0.77,100.253975,20.398376
11.76,5.60,20.88,0.34,55.12,1.32,0.91,0.81,9.36,17.28,0.00,0.31,65.375862,7.002647
2.94,2.10,6.41,0.90,8.57,1.44,0.60,0.56,1.75,4.13,2.00,0.81,93.322067,15.694726
2.45,3.50,5.47,1.03,17.76,1.32,0.75,0.67,3.50,7.02,2.00,0.42,88.443825,11.710048
2.94,6.30,8.06,0.57,20.21,1.49,0.70,0.36,3.82,7.12,2.00,0.40,81.407494,5.619895
8.82,8.40,17.12,0.38,20.21,1.88,0.42,0.30,6.10,11.25,6.00,0.42,80.537567,10.651151
11.27,7.00,17.35,0.47,23.89,1.56,0.50,0.50,2.66,6.23,1.00,0.47,74.434906,5.940311
0.49,0.70,1.88,1.75,8.57,1.02,0.80,0.71,1.98,3.72,2.00,0.80,123.809914,41.352741
15.19,8.40,23.21,0.35,59.41,1.50,0.64,0.38,8.35,13.80,-3.00,0.31,65.454376,3.339844
38.22,16.10,49.88,0.19,94.32,1.72,0.70,0.23,8.57,19.70,4.00,0.23,47.392895,11.025923
4.90,4.90,11.88,0.44,17.15,1.43,0.43,0.43,2.26,5.77,2.00,0.65,88.999001,11.671552
4.90,4.20,13.14,0.36,18.99,1.27,0.86,0.77,4.06,8.18,4.00,0.48,77.947449,9.480482
2.94,2.10,6.41,0.90,11.02,1.19,1.00,0.77,4.83,8.13,5.00,0.36,91.081894,16.797157
2.94,2.80,7.35,0.68,19.60,1.17,0.67,0.56,2.79,6.13,1.00,0.70,93.920097,15.505548
18.62,9.80,27.28,0.31,58.19,1.45,0.86,0.38,6.89,11.28,0.00,0.55,58.389721,4.179953
2.45,4.90,6.96,0.64,21.44,1.62,0.18,0.18,6.79,11.35,3.00,0.23,108.735939,19.882952
44.59,12.60,51.98,0.21,103.51,1.64,0.74,0.38,9.36,23.33,7.00,0.20,42.596310,8.123310
38.22,11.20,41.36,0.28,79.01,1.71,0.81,0.33,9.74,21.52,6.00,0.25,45.837708,4.990355
7.35,9.10,13.76,0.49,36.75,1.75,0.25,0.22,6.08,13.18,5.00,0.35,90.677689,14.352634
9.80,6.30,18.06,0.38,18.99,1.54,0.56,0.40,4.15,8.32,3.00,0.42,75.247597,4.630761
68.60,13.30,56.83,0.27,463.66,1.58,0.82,0.82,19.52,52.47,-4.00,0.34,20.471809,21.420237
65.66,11.90,59.81,0.23,589.84,1.70,0.81,0.74,37.10,106.98,10.00,0.27,48.688591,54.434559
6.86,4.90,13.37,0.48,8.57,1.43,0.86,0.26,2.61,4.37,1.00,0.48,80.457352,7.959032
14.70,7.00,23.37,0.34,50.84,1.58,0.85,0.82,7.26,15.33,4.00,0.34,57.604919,3.589779
17.15,7.00,19.78,0.55,41.04,1.57,0.91,0.49,6.28,13.52,5.00,0.35,61.490486,2.362040
6.37,3.50,10.55,0.72,23.89,1.81,0.83,0.56,2.46,6.55,2.00,0.62,75.804771,10.456353
6.86,3.50,9.61,0.93,31.85,1.55,0.71,0.56,2.16,6.00,2.00,0.71,80.977943,10.625674
19.60,9.10,22.20,0.50,39.20,1.75,0.62,0.41,3.72,8.65,2.00,0.50,62.855366,4.488360
4.90,3.50,10.32,0.58,10.41,1.63,0.50,0.50,4.97,8.60,7.00,0.48,84.842384,7.770081
10.29,4.90,12.82,0.79,23.89,1.54,0.71,0.70,2.44,6.13,2.00,0.76,74.451477,9.709353
3.43,6.30,10.10,0.42,17.76,1.43,0.70,0.36,7.44,12.97,9.00,0.36,81.419304,4.594891
0.98,1.40,3.37,1.09,9.19,1.23,0.75,0.45,5.31,8.60,7.00,0.32,101.066872,15.067499
15.19,8.40,25.41,0.30,99.84,1.57,0.62,0.62,9.02,22.77,5.00,0.34,57.972496,1.425915
16.17,7.00,18.68,0.58,23.89,1.60,0.60,0.54,3.63,6.18,1.00,0.58,67.940460,4.945093
12.74,8.40,20.71,0.37,33.07,1.40,0.85,0.41,6.95,12.35,3.00,0.38,65.968948,3.003074
5.88,3.50,11.10,0.60,20.21,1.37,1.00,0.51,3.07,5.90,1.00,0.59,79.382324,10.933806
3.43,2.10,7.35,0.80,12.86,1.56,0.40,0.40,4.55,7.67,3.00,0.42,96.068542,12.361704
23.03,8.40,25.18,0.46,128.62,1.59,0.93,0.81,17.50,39.13,9.00,0.29,50.690712,5.614204
32.34,10.50,38.55,0.27,101.06,1.64,0.94,0.45,12.54,28.15,7.00,0.26,44.917492,4.402378
16.17,7.70,20.88,0.47,31.24,1.74,0.62,0.27,5.00,9.02,0.00,0.44,68.776039,5.467595
4.90,5.60,11.10,0.50,13.47,1.52,0.62,0.27,5.14,8.88,5.00,0.25,84.244408,5.851997
1.96,4.90,6.02,0.68,13.47,1.47,0.62,0.27,5.94,10.42,8.00,0.27,90.770470,7.498024
9.80,8.40,16.18,0.47,36.75,1.61,0.62,0.27,5.37,12.27,4.00,0.34,73.237953,3.737641
5.39,4.20,10.00,0.68,17.76,1.47,0.71,0.51,1.86,4.18,1.00,0.71,81.453346,9.567865
