52.92,13.30,60.43,0.18,180.69,1.52,0.91,0.16,20.19,38.27,0.00,0.15,43.936535,19.373741
5.88,3.50,9.06,0.90,14.70,1.33,0.67,0.67,1.88,4.65,2.00,0.83,88.349510,15.560678
1.96,3.50,5.63,0.78,8.57,1.03,1.00,0.71,3.55,5.90,3.00,0.41,96.093613,20.451958
8.33,5.60,16.34,0.39,16.54,1.49,0.62,0.62,4.04,8.32,4.00,0.42,73.131706,4.250899
6.37,2.80,9.06,0.97,13.47,1.47,0.67,0.67,2.31,4.18,1.00,0.87,87.473373,16.251280
15.68,4.90,20.16,0.48,23.89,1.45,1.00,0.40,4.90,8.08,0.00,0.39,68.483231,6.663818
13.72,7.00,24.08,0.30,47.77,1.44,0.69,0.55,7.66,15.15,3.00,0.26,64.882072,2.268438
31.85,11.20,40.10,0.25,112.09,1.71,0.69,0.69,7.58,19.10,2.00,0.48,42.142391,4.784803
97.02,14.00,68.55,0.26,507.76,1.82,0.95,0.76,20.38,49.33,-9.00,0.32,16.899889,39.325783
18.13,11.20,25.57,0.35,55.74,1.82,0.50,0.22,9.50,18.58,4.00,0.23,68.225365,7.686885
18.13,11.90,28.38,0.28,44.10,1.86,0.53,0.19,8.88,17.38,5.00,0.21,68.409447,9.197978
14.21,5.60,15.24,0.77,50.84,1.51,0.60,0.60,3.21,9.38,3.00,0.63,71.774986,6.371033
4.90,4.20,9.61,0.67,12.86,1.54,0.43,0.43,2.36,5.35,3.00,0.65,90.138519,11.888084
1.96,1.40,4.53,1.20,11.64,1.44,0.62,0.45,3.31,7.07,5.00,0.32,98.669731,14.058091
1.96,2.80,4.53,1.20,11.02,1.30,0.67,0.60,3.13,5.48,2.00,0.83,98.791313,20.244061
15.19,8.40,27.45,0.25,37.97,1.55,0.50,0.50,7.65,15.25,4.00,0.31,66.399200,3.724368
5.88,5.60,14.24,0.36,14.70,1.60,0.62,0.62,6.31,11.02,8.00,0.44,74.094139,4.184884
8.33,5.60,16.73,0.37,14.09,1.37,0.88,0.45,3.63,6.97,2.00,0.44,73.730156,5.908847
17.15,7.00,22.59,0.42,34.30,1.65,0.80,0.54,4.70,10.32,3.00,0.42,60.004822,2.322962
13.23,5.60,24.08,0.29,144.55,1.53,0.94,0.94,10.14,24.02,2.00,0.29,55.568401,6.961290
8.33,3.50,12.27,0.70,23.89,1.42,0.67,0.56,1.75,4.65,1.00,0.96,84.848679,15.648717
2.94,3.50,8.29,0.54,13.47,1.47,0.33,0.33,5.19,8.93,5.00,0.38,98.340996,12.661085
6.37,4.20,11.88,0.57,14.09,1.49,0.62,0.62,3.76,6.73,2.00,0.46,78.208023,5.961291
16.17,9.80,24.86,0.33,35.52,1.68,0.36,0.26,3.89,7.72,-1.00,0.43,76.067375,10.806730
3.92,3.50,9.06,0.60,10.41,1.25,0.40,0.37,1.13,3.12,1.00,0.60,100.835464,16.707001
204.82,28.00,151.28,0.11,877.71,1.92,0.82,0.62,52.99,133.65,11.00,0.07,152.113129,265.610626
20.09,7.00,24.79,0.41,36.75,1.41,0.90,0.36,6.19,12.83,5.00,0.40,63.074760,3.495558
5.88,4.20,11.65,0.54,26.34,1.41,0.82,0.65,6.21,13.43,8.00,0.24,76.951500,5.400475
28.42,8.40,40.88,0.21,109.64,1.47,0.93,0.64,11.03,25.90,5.00,0.26,46.321106,4.743562
10.29,5.60,14.47,0.62,25.73,1.70,0.67,0.60,4.09,9.72,6.00,0.57,70.625725,5.117297
4.41,5.60,8.84,0.71,28.18,1.28,1.00,0.79,5.26,10.37,4.00,0.57,77.880760,12.115067
6.37,7.00,10.94,0.67,20.83,1.57,0.45,0.32,3.60,6.88,1.00,0.40,85.010368,8.305831
27.93,11.20,29.23,0.41,49.00,1.86,0.44,0.33,5.81,11.70,3.00,0.39,63.300381,9.005922
3.92,4.90,10.55,0.44,11.02,1.43,0.44,0.44,4.48,7.53,4.00,0.39,88.733879,8.556989
22.05,9.80,34.18,0.24,33.69,1.81,0.57,0.26,9.32,16.58,6.00,0.33,62.457638,6.512832
13.72,10.50,25.41,0.27,22.05,1.65,0.40,0.24,5.86,10.42,4.00,0.25,76.544579,8.736455
8.33,4.90,11.88,0.74,21.44,1.68,0.44,0.40,2.26,4.47,0.00,0.66,85.655754,12.314270
15.68,6.30,24.47,0.33,44.10,1.33,0.80,0.71,7.20,14.87,3.00,0.32,63.407242,4.179356
8.33,4.90,15.63,0.43,12.86,1.71,0.50,0.36,4.31,7.15,2.00,0.32,81.019737,7.472490
6.86,3.50,9.77,0.90,43.49,1.53,0.86,0.56,3.48,7.72,1.00,0.73,78.084541,10.906970
6.86,8.40,14.31,0.42,84.52,1.40,0.79,0.77,16.05,32.53,10.00,0.28,67.876770,5.151595
13.23,8.40,28.32,0.21,22.66,1.73,0.50,0.30,6.00,10.97,2.00,0.25,71.409668,7.093296
7.35,4.20,12.98,0.55,20.83,1.62,0.67,0.40,4.12,7.38,1.00,0.41,77.433464,5.356594
27.93,8.40,26.73,0.49,92.49,1.51,1.00,0.74,5.75,14.50,2.00,0.52,48.718468,5.387137
