4.41,3.50,9.55,0.61,13.47,1.17,0.80,0.75,2.74,6.18,3.00,0.64,86.755905,14.267826
9.80,6.30,17.90,0.38,68.60,1.56,0.71,0.64,11.48,22.53,3.00,0.27,64.721924,1.987527
10.29,5.60,19.16,0.35,22.05,1.56,0.67,0.67,4.89,10.83,7.00,0.34,69.104607,3.339236
10.29,7.70,17.67,0.41,12.86,1.96,0.45,0.16,3.93,7.15,4.00,0.41,84.260094,14.193871
14.70,10.50,19.45,0.49,36.75,1.91,0.33,0.24,3.13,7.77,3.00,0.43,81.114777,14.831150
16.66,7.70,18.29,0.63,66.15,1.78,0.73,0.60,6.25,17.00,5.00,0.34,60.171268,2.802397
53.41,14.00,85.22,0.09,139.04,1.49,1.00,0.18,23.97,48.73,11.00,0.09,55.361385,39.100124
45.08,10.50,56.67,0.18,130.46,1.55,0.94,0.32,12.27,29.03,6.00,0.18,42.416115,11.396432
6.37,4.20,11.49,0.61,23.28,1.33,1.00,0.45,5.11,10.32,3.00,0.35,79.282921,8.708767
7.35,4.90,12.43,0.60,18.38,1.70,0.44,0.40,2.54,5.77,2.00,0.50,84.221954,9.732631
44.59,16.80,45.96,0.27,91.88,1.91,0.29,0.15,7.41,14.32,2.00,0.33,63.625721,23.121582
0.49,3.50,1.88,1.75,443.45,1.85,0.86,0.51,24.16,56.88,6.00,0.17,93.391266,34.467361
111.72,14.00,68.87,0.30,701.31,1.59,0.96,0.91,43.78,108.27,3.00,0.33,47.893463,83.938866
25.97,11.90,21.10,0.73,77.79,1.49,0.82,0.32,8.05,19.65,6.00,0.24,58.992130,2.913486
15.19,7.00,21.88,0.40,36.75,1.58,0.91,0.32,7.75,15.28,5.00,0.24,64.969070,3.325487
18.13,9.10,27.45,0.30,70.44,1.89,0.67,0.60,8.31,18.68,4.00,0.40,55.794968,5.114305
5.39,6.30,12.98,0.40,18.99,1.59,0.70,0.54,4.48,9.30,5.00,0.31,73.713562,3.559099
1.47,3.50,4.69,0.84,10.41,1.47,0.62,0.45,3.51,5.90,2.00,0.51,89.869835,9.556607
13.72,9.10,18.29,0.52,34.30,1.86,0.40,0.24,4.56,9.30,2.00,0.36,79.240196,11.350192
0.98,5.60,3.20,1.20,16.54,1.48,0.55,0.32,3.39,6.00,1.00,0.36,97.387283,13.759889
14.21,6.30,15.63,0.73,25.11,1.65,0.67,0.60,3.65,6.73,1.00,0.81,70.568741,9.145185
6.37,4.90,13.53,0.44,15.92,1.71,0.50,0.50,3.11,6.78,3.00,0.45,79.852264,7.617715
17.64,8.40,22.82,0.43,34.30,1.59,0.54,0.41,4.45,8.83,1.00,0.38,67.192093,3.913255
10.29,7.00,19.32,0.35,21.44,1.63,0.70,0.54,5.46,11.25,7.00,0.31,67.657227,2.509501
11.27,5.60,18.61,0.41,22.66,1.27,1.00,0.60,5.51,10.55,5.00,0.32,72.140831,8.034874
3.92,5.60,10.32,0.46,12.25,1.46,0.78,0.60,5.12,8.65,5.00,0.35,76.368263,4.473546
5.88,4.90,10.94,0.62,15.92,1.49,0.44,0.44,2.80,5.77,2.00,0.43,86.900978,8.854476
9.80,4.20,12.59,0.78,42.26,1.50,0.86,0.67,2.76,7.48,2.00,0.90,75.611504,13.443761
