2.94,4.90,8.61,0.50,42.26,1.31,0.77,0.55,11.09,23.05,15.00,0.24,84.813637,7.876473
69.58,11.20,52.92,0.31,850.15,1.65,0.95,0.80,8.01,36.38,-3.00,0.43,9.376122,22.307528
117.60,16.80,60.72,0.40,1258.07,1.62,0.96,0.91,7.57,40.45,-4.00,0.45,1.028854,53.789082
39.20,10.50,47.45,0.22,266.44,1.42,0.89,0.75,14.05,39.63,6.00,0.41,34.624405,8.495934
17.64,11.90,24.54,0.37,53.29,1.79,0.29,0.29,5.61,12.13,2.00,0.36,75.315529,12.599435
26.95,10.50,36.28,0.26,56.35,1.80,0.94,0.30,8.17,19.00,7.00,0.22,52.854012,7.140442
2.45,2.10,6.02,0.85,10.41,1.32,0.57,0.51,2.40,4.55,1.00,0.48,95.124016,12.686199
92.61,16.80,66.90,0.26,653.54,1.64,0.83,0.80,20.53,44.55,-22.00,0.29,23.545315,48.960800
44.59,12.60,34.47,0.47,316.05,1.41,0.89,0.79,11.08,37.13,5.00,0.39,31.925644,6.395670
9.80,4.90,12.82,0.75,12.25,1.65,0.71,0.26,2.48,4.32,1.00,0.75,80.926376,10.874762
23.03,11.90,24.47,0.48,53.29,1.92,0.47,0.32,3.66,11.07,5.00,0.41,66.630905,10.288835
101.92,14.00,64.18,0.31,1021.04,1.77,0.88,0.74,7.33,41.75,-5.00,0.41,3.372710,40.206768
50.47,21.00,57.06,0.19,134.75,1.44,0.80,0.24,7.60,21.75,3.00,0.21,44.349976,19.155107
230.79,22.40,78.69,0.47,776.65,1.63,0.88,0.13,19.57,34.37,1.00,0.40,46.869343,120.291603
72.03,16.80,77.00,0.15,183.75,1.68,0.75,0.45,13.11,31.65,2.00,0.17,32.665146,26.733223
29.89,8.40,31.27,0.38,183.14,1.72,0.92,0.67,6.88,17.67,-1.00,0.65,42.221672,6.447054
15.68,9.10,28.38,0.24,51.45,1.36,0.92,0.41,6.42,10.73,0.00,0.42,61.497971,5.492840
34.79,9.10,30.17,0.48,242.55,1.46,0.94,0.75,9.59,31.08,5.00,0.26,40.408051,3.953540
34.79,9.10,32.59,0.41,283.59,1.45,0.84,0.75,9.51,34.12,5.00,0.31,38.523590,3.261421
6.86,4.20,12.82,0.52,8.57,1.35,1.00,0.30,2.43,4.13,1.00,0.52,82.193817,11.302370
15.68,8.40,20.00,0.49,42.26,1.94,0.43,0.38,4.41,11.30,4.00,0.43,73.966309,10.982618
12.25,7.00,14.14,0.77,34.30,1.48,0.64,0.38,6.01,12.83,8.00,0.29,75.783730,3.780976
3.43,4.90,9.22,0.51,20.83,1.45,0.70,0.54,5.15,9.48,3.00,0.36,79.349365,4.885866
4.90,2.80,7.74,1.03,12.86,1.43,0.60,0.56,1.66,3.72,1.00,0.90,93.826180,18.486315
12.25,5.60,21.26,0.34,31.24,1.47,0.90,0.36,6.37,11.33,2.00,0.37,68.178589,4.248972
2.94,8.40,7.90,0.59,53.90,1.68,0.35,0.35,7.28,14.70,4.00,0.42,86.739136,9.947825
1.96,4.20,5.08,0.95,36.75,1.30,0.85,0.55,7.98,14.58,2.00,0.22,87.010185,10.112270
92.61,13.30,69.88,0.24,877.71,1.86,0.95,0.70,10.59,61.58,21.00,0.48,16.544863,45.975574
10.29,4.20,11.88,0.92,57.57,1.53,1.00,0.93,3.58,10.27,3.00,0.60,70.763794,13.135509
2.45,2.10,6.02,0.85,12.86,1.50,1.00,0.65,6.22,10.32,7.00,0.54,82.849068,11.530399
32.83,9.10,34.79,0.34,165.99,1.34,0.86,0.84,7.92,25.05,6.00,0.38,44.827835,5.438085
0.49,0.70,1.88,1.75,14.70,1.28,0.91,0.32,5.43,9.38,5.00,0.30,115.532272,29.101053
3.43,11.20,8.67,0.57,72.28,1.65,0.32,0.32,9.60,19.40,4.00,0.27,86.575981,10.872513
222.46,24.50,84.00,0.40,762.56,1.64,0.90,0.13,22.39,42.10,-13.00,0.26,52.511768,129.721146
2.94,4.20,7.51,0.66,20.83,1.46,0.62,0.45,3.30,6.78,3.00,0.77,86.698456,10.853015
22.54,8.40,27.51,0.37,58.80,1.41,0.87,0.48,6.03,15.90,6.00,0.33,57.502636,2.341022
11.76,8.40,14.14,0.74,44.10,1.41,0.67,0.60,4.33,11.30,3.00,0.43,69.974876,3.859642
7.35,3.50,10.55,0.83,48.39,1.63,0.75,0.56,2.51,7.72,2.00,0.81,78.083908,11.390291
3.43,2.80,7.90,0.69,25.11,1.56,0.22,0.22,6.21,11.48,5.00,0.25,107.372047,18.097389
7.84,4.20,12.98,0.58,16.54,1.46,0.62,0.62,3.50,7.25,4.00,0.47,77.618660,5.738641
3.92,4.20,10.16,0.48,20.83,1.27,0.86,0.51,4.14,7.48,2.00,0.58,82.129837,9.532610
8.82,4.90,12.43,0.72,20.83,1.54,0.57,0.51,1.62,4.42,1.00,0.72,80.494484,9.814651
8.33,7.70,14.69,0.48,39.81,1.52,0.53,0.48,6.09,11.38,0.00,0.30,74.911667,4.468488
15.68,7.70,25.41,0.31,24.50,1.36,0.91,0.49,4.99,9.48,3.00,0.31,64.476807,4.670913
7.35,2.80,9.45,1.03,47.77,1.65,0.86,0.56,2.03,6.60,1.00,0.81,80.709862,14.956805
115.15,16.10,49.39,0.59,1142.31,1.66,0.92,0.77,4.50,28.25,0.00,0.65,2.966564,42.888515
17.64,8.40,18.13,0.67,152.51,1.52,0.63,0.61,12.79,31.05,5.00,0.40,58.587605,1.634009
3.43,9.10,8.67,0.57,69.21,1.61,0.37,0.37,10.17,19.58,0.00,0.36,83.647842,8.899953
15.68,6.30,18.84,0.56,169.66,1.57,0.79,0.62,6.50,18.83,0.00,0.44,56.397236,2.053263
7.84,7.00,12.82,0.60,25.73,1.69,0.46,0.41,5.65,10.97,4.00,0.39,79.368546,6.473514
116.13,14.00,55.41,0.48,1239.70,1.65,0.96,0.91,8.53,39.80,-8.00,0.41,2.380983,50.467503
89.67,13.30,61.37,0.30,721.52,1.70,0.86,0.76,10.50,46.28,2.00,0.35,7.875022,26.616867
34.79,11.90,36.19,0.33,64.92,1.63,0.76,0.34,8.49,15.93,1.00,0.30,48.376907,3.565605
3.43,8.40,8.67,0.57,55.74,1.70,0.32,0.32,9.76,19.30,5.00,0.32,88.730042,11.003370
28.42,12.60,29.23,0.42,63.09,1.95,0.44,0.30,4.01,9.77,2.00,0.43,63.941177,12.500416
15.68,9.80,21.97,0.41,42.88,1.73,0.79,0.38,4.97,12.13,4.00,0.31,61.099644,3.038933
86.73,12.60,49.49,0.45,942.03,1.74,0.95,0.75,6.14,38.72,5.00,0.61,5.618320,27.571095
27.44,12.60,29.62,0.39,62.47,1.95,0.44,0.30,3.58,9.07,1.00,0.39,64.518547,12.811312
49.98,17.50,51.52,0.24,113.93,1.41,0.88,0.21,9.28,23.65,6.00,0.23,44.739853,14.135180
17.15,9.10,22.98,0.41,71.66,1.49,0.76,0.34,8.96,18.63,1.00,0.19,62.859318,2.385161
10.29,7.70,21.75,0.27,42.26,1.85,0.25,0.22,5.17,9.70,1.00,0.49,87.196220,17.104536
26.46,9.10,30.88,0.35,57.57,1.64,0.69,0.45,7.68,16.55,5.00,0.30,54.164280,1.473228
106.33,14.70,75.35,0.24,1138.03,1.66,0.96,0.91,10.72,56.15,-6.00,0.33,4.996200,55.839066
21.07,20.30,32.53,0.25,104.74,1.43,0.83,0.25,9.82,23.52,2.00,0.16,57.689228,11.567455
135.24,15.40,74.18,0.31,387.71,1.65,0.96,0.14,12.78,32.78,0.00,0.32,25.868912,47.523216
2.45,5.60,5.47,1.03,10.41,1.21,0.75,0.45,3.40,6.23,4.00,0.43,92.826485,12.553312
6.37,4.20,11.10,0.65,25.11,1.39,0.78,0.60,2.89,6.37,1.00,0.48,77.717094,6.942422
11.27,4.90,14.47,0.68,36.75,1.28,1.00,0.77,3.51,7.25,2.00,0.91,77.031540,17.752287
5.88,7.00,12.43,0.48,34.91,1.28,1.00,0.54,5.87,10.32,1.00,0.42,74.661163,8.507590
22.05,6.30,22.43,0.55,41.04,1.33,0.75,0.30,5.64,9.80,0.00,0.38,69.316727,5.035830
17.64,5.60,17.51,0.72,37.97,1.53,0.58,0.30,6.48,11.33,0.00,0.36,74.047005,4.873721
9.80,4.20,12.43,0.80,12.25,1.34,1.00,0.30,2.37,4.13,1.00,0.80,84.632332,15.998143
41.65,23.80,50.17,0.21,116.38,1.73,0.26,0.20,10.87,21.02,0.00,0.22,66.006638,30.422247
18.13,6.30,16.96,0.79,86.98,1.73,0.58,0.56,6.12,14.82,2.00,0.36,65.629997,4.429213
14.70,8.40,15.63,0.76,67.99,1.37,0.92,0.92,9.09,17.57,1.00,0.42,62.234970,7.712583
27.93,13.30,30.72,0.37,74.11,1.94,0.47,0.38,4.81,13.17,2.00,0.37,59.554314,10.901990
34.30,11.90,44.24,0.22,87.59,1.63,0.83,0.31,11.62,25.65,6.00,0.17,47.651718,6.178649
18.62,21.00,25.25,0.37,82.69,1.68,0.70,0.24,12.68,25.65,6.00,0.15,62.093216,11.639775
20.58,11.90,22.43,0.51,60.02,1.44,0.80,0.36,9.93,17.70,2.00,0.29,59.612923,2.315287
7.35,4.20,14.86,0.42,23.28,1.34,0.80,0.54,3.78,7.48,1.00,0.36,76.700089,6.254041
204.82,24.50,105.61,0.23,677.42,1.68,0.90,0.13,33.27,72.60,-18.00,0.10,74.043388,153.816025
19.60,7.00,21.26,0.54,37.36,1.64,0.69,0.27,5.34,9.57,2.00,0.46,66.211464,3.565757
22.05,8.40,22.82,0.53,76.56,1.77,0.56,0.56,6.79,15.10,2.00,0.50,58.804028,4.075168
