25.97,10.50,35.57,0.26,146.39,1.46,0.87,0.83,13.79,33.78,4.00,0.31,44.090763,5.191257
30.38,16.10,42.53,0.21,85.75,1.45,0.83,0.31,9.30,24.45,10.00,0.23,51.042309,8.082402
25.48,18.90,32.20,0.31,138.43,1.40,0.89,0.26,7.90,20.40,2.00,0.26,53.215305,9.794939
15.68,7.00,26.90,0.27,28.18,1.62,0.70,0.36,7.30,12.97,4.00,0.29,64.713707,2.572679
10.78,9.80,26.76,0.19,60.64,1.64,0.69,0.56,16.08,29.75,12.00,0.15,64.185547,4.907421
18.13,9.80,23.53,0.41,39.20,1.78,0.43,0.26,5.35,11.02,2.00,0.37,71.914665,8.513355
31.85,10.50,54.05,0.14,72.89,1.50,0.94,0.33,15.02,27.42,9.00,0.17,50.919601,10.729537
24.50,8.40,32.69,0.29,58.19,1.90,0.73,0.36,8.37,17.57,6.00,0.22,57.427517,6.211808
36.75,9.10,42.37,0.26,354.02,1.58,0.78,0.65,10.43,36.30,3.00,0.45,32.324627,4.658985
17.15,7.70,19.23,0.58,61.25,1.59,0.62,0.45,5.63,12.50,1.00,0.31,65.321930,2.357770
36.75,14.70,41.98,0.26,69.82,1.49,0.82,0.32,8.41,15.15,0.00,0.29,47.108234,6.751347
20.58,7.70,31.20,0.27,38.59,1.57,0.71,0.26,8.29,16.40,6.00,0.22,63.519184,3.354682
9.31,5.60,15.63,0.48,17.76,1.43,0.78,0.40,4.16,7.25,1.00,0.48,74.088203,4.906325
2.45,3.50,5.47,1.03,29.40,1.13,0.89,0.79,7.26,14.22,6.00,0.31,92.151421,16.479853
38.71,11.20,40.81,0.29,118.82,1.71,0.95,0.18,16.00,35.32,13.00,0.14,51.753990,11.318384
11.27,17.50,12.82,0.86,90.65,1.63,0.83,0.25,14.38,32.85,11.00,0.12,71.040909,10.970450
25.97,13.30,39.32,0.21,79.01,1.67,0.79,0.19,11.69,26.48,8.00,0.13,55.543434,7.574637
0.98,2.80,3.37,1.09,48.39,1.35,0.92,0.60,7.40,14.68,4.00,0.31,88.431709,12.270682
11.76,5.60,21.81,0.31,44.71,1.63,0.75,0.74,7.56,15.65,3.00,0.33,62.019264,3.206311
3.92,3.50,6.80,1.07,19.60,1.47,1.00,0.70,2.18,5.58,2.00,0.75,84.035896,17.064518
2.94,4.20,7.90,0.59,11.02,1.32,0.70,0.54,4.26,7.30,4.00,0.31,86.013435,7.494612
8.82,4.90,16.57,0.40,18.99,1.25,1.00,0.51,2.97,5.72,0.00,0.51,76.890045,11.166080
30.38,21.70,45.80,0.18,76.56,1.97,0.18,0.16,10.99,23.38,4.00,0.15,78.861496,34.472733
80.85,13.30,83.18,0.15,417.11,1.70,0.83,0.76,33.70,79.58,7.00,0.35,38.583935,52.888729
2.45,7.00,6.80,0.67,289.10,1.89,0.65,0.58,37.02,91.57,41.00,0.10,130.046814,66.167358
6.86,4.20,11.10,0.70,8.57,1.71,0.83,0.30,2.26,4.13,2.00,0.70,80.390495,10.926244
17.64,8.40,24.40,0.37,56.35,1.77,0.75,0.74,7.32,19.10,11.00,0.37,56.609612,3.864199
7.35,4.90,12.82,0.56,21.44,1.63,0.50,0.50,2.19,5.30,1.00,0.64,80.805969,9.271358
