5.780301094055175781e-01 -1.680187284946441650e-01
-1.131803765892982483e-01 5.036928057670593262e-01
-1.929730921983718872e-01 5.695788860321044922e-01
3.246932029724121094e-01 5.402939319610595703e-01
-1.880633272230625153e-02 3.991038501262664795e-01
-3.452574014663696289e-01 7.364799976348876953e-01
-3.111741244792938232e-01 6.290860772132873535e-01
-4.324011802673339844e-01 6.867464780807495117e-01
-1.112573742866516113e-01 5.375111103057861328e-01
-2.378846751525998116e-03 3.663750588893890381e-01
1.456885784864425659e-01 4.016775786876678467e-01
-5.482388734817504883e-01 9.174359440803527832e-01
-5.326591134071350098e-01 6.749116778373718262e-01
-4.045543372631072998e-01 6.044336557388305664e-01
-2.750312983989715576e-01 4.259925186634063721e-01
6.204581260681152344e-01 5.735533237457275391e-01
1.142623461782932281e-02 3.989752829074859619e-01
-4.727678298950195312e-01 5.137016773223876953e-01
-3.990801274776458740e-01 4.644702970981597900e-01
-3.124450445175170898e-01 3.707700967788696289e-01
-1.562594324350357056e-01 6.378231048583984375e-01
-1.367245335131883621e-02 -1.686538457870483398e-01
-2.839646041393280029e-01 5.186311006546020508e-01
3.885504603385925293e-01 9.540083259344100952e-02
-2.708451449871063232e-01 4.088288843631744385e-01
-1.043155342340469360e-01 2.767075002193450928e-01
-2.148994803428649902e-01 5.332783460617065430e-01
-9.954531788825988770e-01 -2.000540494918823242e-01
-2.440589517354965210e-01 8.929856866598129272e-02
7.612246274948120117e-02 2.659224271774291992e-01
9.986839890480041504e-01 8.141689896583557129e-01
-1.419327557086944580e-01 1.575634926557540894e-01
2.577018737792968750e-01 1.899763345718383789e-01
-3.341741859912872314e-01 7.484760284423828125e-01
-3.537225127220153809e-01 7.243212461471557617e-01
-1.762373149394989014e-01 4.351616501808166504e-01
-1.266406774520874023e-01 -9.969385266304016113e-01
3.890939950942993164e-01 8.984069824218750000e-01
4.824262857437133789e-01 4.720810353755950928e-01
-4.770900309085845947e-01 6.311974525451660156e-01
2.015487849712371826e-02 4.888103902339935303e-02
-3.064025342464447021e-01 7.308008670806884766e-01
-5.793607980012893677e-02 9.656040370464324951e-02
-8.154979348182678223e-02 2.578001022338867188e-01
-2.844049930572509766e-01 3.986068069934844971e-01
-3.234332799911499023e-01 3.561256229877471924e-01
-2.644608318805694580e-01 -8.415398746728897095e-02
-2.999301254749298096e-01 4.233568012714385986e-01
-4.563061594963073730e-01 4.864713251590728760e-01
6.656733900308609009e-02 4.801217019557952881e-01
-3.007152974605560303e-01 6.698203086853027344e-01
